"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSMUSG00000027433",675.454937879758,0.15288053893621,0.0783099438346244,1.95224937536751,0.0509086046670291,0.397163972506094,"Xrn2"
"ENSMUSG00000027434",0,NA,NA,NA,NA,NA,"Nkx2-2"
"ENSMUSG00000027435",79.0559464300388,0.0421129154625481,0.284769377531194,0.147884283863826,0.882434091482013,0.977830560830623,"Cd93"
"ENSMUSG00000027438",12.9805191103998,0.143152924938232,0.473361591946786,0.302417702182996,0.762333661744058,0.949806219275175,"Napb"
"ENSMUSG00000027439",391.201654683508,0.194975244564742,0.154730472778088,1.26009596599871,0.207634745337951,0.662805242431183,"Gzf1"
"ENSMUSG00000027442",0,NA,NA,NA,NA,NA,"Cst8"
"ENSMUSG00000027443",0,NA,NA,NA,NA,NA,"Cst12"
"ENSMUSG00000027444",0,NA,NA,NA,NA,NA,"Cstdc1"
"ENSMUSG00000027445",0,NA,NA,NA,NA,NA,"Cst9"
"ENSMUSG00000027446",0.0627217516043986,0.301804267142092,3.14975185020746,0.0958184268142308,0.923664782215651,NA,"Cstdc2"
"ENSMUSG00000027447",1994.44250564939,0.405867945305468,0.186536144705438,2.17581394719174,0.0295691753665794,0.322321067858805,"Cst3"
"ENSMUSG00000027452",5145.41278574867,-0.0263522323348565,0.216497917840362,-0.121720488574342,0.90312038635514,0.983061616208967,"Acss1"
"ENSMUSG00000027454",13.4191689950817,0.563214070433911,0.357640180165822,1.57480647217204,0.115301122045374,0.549432891278361,"Gins1"
"ENSMUSG00000027455",1504.40097964846,0.0319694096562163,0.0412737245410048,0.774570504885141,0.43859349165962,0.826022258080946,"Nsfl1c"
"ENSMUSG00000027456",121.786092067379,-0.106427492461772,0.221132325979237,-0.481284190316728,0.630314531800529,0.909909931010145,"Sdcbp2"
"ENSMUSG00000027457",80.8430483220279,0.993649184217138,0.334396847137808,2.97146696424337,0.00296380758198868,0.120817742408308,"Snph"
"ENSMUSG00000027459",1557.24143824155,0.114314749398368,0.163360329025344,0.699770562904733,0.484070601222654,0.84850819441533,"Fam110a"
"ENSMUSG00000027460",1.40274142863493,-0.662137654774024,1.03790777756596,-0.637954227808975,0.523503476202658,NA,"Angpt4"
"ENSMUSG00000027463",115.224695075131,0.104972963421623,0.300260170983061,0.349606686354497,0.726633892256468,0.940685197622765,"Slc52a3"
"ENSMUSG00000027465",1237.40689874163,-0.115995831481478,0.131255044479545,-0.883743797744508,0.376834531623227,0.791587795122299,"Tbc1d20"
"ENSMUSG00000027466",1063.97280314659,-0.0505483378028809,0.0746457663297039,-0.677176218938034,0.498294154353096,0.854251228649842,"Rbck1"
"ENSMUSG00000027468",0,NA,NA,NA,NA,NA,"Defb22"
"ENSMUSG00000027469",33.3264260552027,-0.518742862701816,0.429586159031814,-1.20754091302881,0.227223898782777,0.679352175490714,"Tpx2"
"ENSMUSG00000027470",40.0813765475186,1.28177587004353,0.992651898556509,1.29126421045228,0.196612076389571,0.651667970949172,"Mylk2"
"ENSMUSG00000027472",127.876217524137,0.221407272512562,0.122347648499187,1.8096569507344,0.0703490023202856,0.452799885170405,"Pdrg1"
"ENSMUSG00000027474",90.3353518759231,-0.186694472799104,0.27131603687847,-0.688107031737048,0.491385382702109,0.853102597755756,"Ccm2l"
"ENSMUSG00000027475",145.790024532236,0.24294932268816,0.178220887641186,1.36319219314681,0.172821947014818,0.625421464375562,"Kif3b"
"ENSMUSG00000027478",44.4230925767976,-0.106119134107127,0.222996122155716,-0.47587883179881,0.634160703758767,0.910954675512139,"Dnmt3b"
"ENSMUSG00000027479",447.253409806451,0.137376925974729,0.0810424802937129,1.69512242810005,0.0900521984057952,0.502351744626273,"Mapre1"
"ENSMUSG00000027480",0,NA,NA,NA,NA,NA,"Sun5"
"ENSMUSG00000027481",0.732121414516462,-3.22316273646693,1.95855838663915,-1.64568121045287,0.0998294094455749,NA,"Bpifb2"
"ENSMUSG00000027482",0,NA,NA,NA,NA,NA,"Bpifa3"
"ENSMUSG00000027483",0,NA,NA,NA,NA,NA,"Bpifa1"
"ENSMUSG00000027484",0,NA,NA,NA,NA,NA,"Bpifa5"
"ENSMUSG00000027485",0.0990525772853001,-0.756158477080762,3.14975185020746,-0.240069222288402,0.81027659363197,NA,"Bpifb1"
"ENSMUSG00000027487",114.990732415092,-0.522077631235182,0.230063720805141,-2.26927404898128,0.0232516656449307,0.29716047643152,"Cdk5rap1"
"ENSMUSG00000027488",388.020669092152,-0.175414506973873,0.133450668063898,-1.31445207070737,0.188694117306577,0.6426926165933,"Snta1"
"ENSMUSG00000027489",1.3657737488212,0.372394799285791,1.02049797207205,0.364914786189795,0.715175016533533,NA,"Necab3"
"ENSMUSG00000027490",57.3903020359186,-0.66805983449733,0.23318481819012,-2.8649370901696,0.00417092094458186,0.141214044200091,"E2f1"
"ENSMUSG00000027495",575.398779666793,-0.257975377875576,0.114762904432851,-2.2478986493978,0.0245826533240639,0.303033898179057,"Fam210b"
"ENSMUSG00000027496",12.2763782383321,-0.401619460284849,0.428701543165221,-0.936827652449261,0.348847218729264,0.774554836247912,"Aurka"
"ENSMUSG00000027498",223.225844785134,-0.0385190460039296,0.0896909124830709,-0.42946431179636,0.667585360226098,0.922225743629944,"Cstf1"
"ENSMUSG00000027499",2.79951594563132,2.17167639042591,1.20045018326596,1.80905165470308,0.0704429788278969,NA,"Pkia"
"ENSMUSG00000027500",6.14164176230532,-0.172872465216583,0.641336217931047,-0.269550448552977,0.78750612589465,0.956409058859294,"Stmn2"
"ENSMUSG00000027502",628.27289229913,0.0695490320856944,0.066752525788171,1.04189364019569,0.297460993034625,0.738498713193769,"Rtf2"
"ENSMUSG00000027505",2.33866992330147,0.0402491405420586,1.01933242916081,0.0394857844120538,0.968503087074482,NA,"Fam209"
"ENSMUSG00000027506",1718.95787420415,-0.146221321809387,0.098310075247471,-1.48734828491699,0.136922847971028,0.579237705435196,"Tpd52"
"ENSMUSG00000027508",10.9210862382565,-0.910988119967589,0.430744279821724,-2.11491634977632,0.0344370774394819,0.34151139622976,"Pag1"
"ENSMUSG00000027509",389.674662742941,-0.0186313412622687,0.0981890999596947,-0.189749587988042,0.849505361039559,0.970687317898283,"Rae1"
"ENSMUSG00000027510",88.8372114282936,-0.489784613827236,0.205725679099936,-2.38076557078376,0.0172767027784266,0.271097443860407,"Rbm38"
"ENSMUSG00000027513",1791.67565119062,0.459609711953657,0.313428090630908,1.46639604327901,0.142540423650994,0.586960362819448,"Pck1"
"ENSMUSG00000027514",116.1114013936,-0.232722003831107,0.32401983884418,-0.718233811427277,0.472613133471428,0.843433657411091,"Zbp1"
"ENSMUSG00000027517",0.387526211896531,0.815708079254935,2.84817229568393,0.286397027487081,0.774574051121277,NA,"Ankrd60"
"ENSMUSG00000027518",0,NA,NA,NA,NA,NA,"1700021F07Rik"
"ENSMUSG00000027519",237.308930809802,0.0768663558845972,0.156148682041981,0.492263878755834,0.622532811792138,0.906757597722281,"Rab22a"
"ENSMUSG00000027520",0,NA,NA,NA,NA,NA,"Zdbf2"
"ENSMUSG00000027522",376.119756287336,-0.0958666784569204,0.0857298418250326,-1.11824163460579,0.263463806842797,0.714851866235775,"Stx16"
"ENSMUSG00000027523",12518.8956024269,-0.161675107234797,0.0983645429432966,-1.64363196734413,0.10025224658286,0.520126298470516,"Gnas"
"ENSMUSG00000027524",0.220446022822828,1.13215633450017,3.1456762982415,0.359908721419641,0.718915394743937,NA,"Edn3"
"ENSMUSG00000027525",0.179032110324561,-0.275264901141258,3.14975185020746,-0.087392567488492,0.930359477061244,NA,"Phactr3"
"ENSMUSG00000027528",0,NA,NA,NA,NA,NA,"Fabp9"
"ENSMUSG00000027530",0.09023696453967,-0.756158477080762,3.14975185020746,-0.240069222288402,0.81027659363197,NA,"Fabp12"
"ENSMUSG00000027531",314.344964226741,0.150792229857631,0.101436691743456,1.48656494278225,0.137129752659866,0.579237705435196,"Impa1"
"ENSMUSG00000027533",786.187222895112,-0.263549669495949,0.19048953728258,-1.38353881927378,0.166499712987132,0.618315426292003,"Fabp5"
"ENSMUSG00000027534",132.828790865953,-0.0985493566776544,0.280481835361893,-0.351357358135155,0.725320268820845,0.940154011242919,"Snx16"
"ENSMUSG00000027536",29.5884888256267,0.27275651320041,0.251338175360308,1.08521720908254,0.277825463987777,0.726763178095637,"Chmp4c"
"ENSMUSG00000027540",420.347508834018,0.168248198611407,0.149014429598524,1.12907319824465,0.258866956470822,0.710683003785944,"Ptpn1"
"ENSMUSG00000027544",13.26049910912,0.16108690766706,0.469253675658026,0.343283209111085,0.731385411387252,0.943265357586112,"Nfatc2"
"ENSMUSG00000027546",1195.79266080144,0.0292937014291075,0.0555228820860368,0.527596917316265,0.597779133059168,0.896634974762,"Atp9a"
"ENSMUSG00000027547",0,NA,NA,NA,NA,NA,"Sall4"
"ENSMUSG00000027550",91.9258390182117,0.167326734681279,0.221840034349718,0.754267529626767,0.450688595517814,0.831941238258387,"Lrrcc1"
"ENSMUSG00000027551",186.356431668995,0.00435858332155534,0.126675103802758,0.0344075764748687,0.972552141897295,0.99461584241029,"Zfp64"
"ENSMUSG00000027552",145.976323249977,-0.128403000564485,0.121610782719717,-1.05585210203295,0.291035790083336,0.734461845663353,"E2f5"
"ENSMUSG00000027555",106.910177849854,-0.0178792243355006,0.199194357258096,-0.0897576848140058,0.928479775031556,0.986359484621179,"Car13"
"ENSMUSG00000027556",0.373500231376893,-0.369592926356414,2.25981631921721,-0.163549985551233,0.870085420142335,NA,"Car1"
"ENSMUSG00000027559",5139.03815798439,0.388197094911726,0.168075327279005,2.30966139525832,0.0209069076766734,0.288492147444505,"Car3"
"ENSMUSG00000027560",0.211951360716711,-0.271943829034247,3.14975185020746,-0.0863381758205285,0.931197591846664,NA,"Dok5"
"ENSMUSG00000027562",1050.81453888433,0.181049062310303,0.245320237131231,0.738011117335799,0.460507693419161,0.837330790194589,"Car2"
"ENSMUSG00000027564",0,NA,NA,NA,NA,NA,"Cypt12"
"ENSMUSG00000027566",2278.95497113715,0.0670678138436215,0.0591805752271191,1.13327411209224,0.257099159683653,0.709023183596246,"Psma7"
"ENSMUSG00000027568",0,NA,NA,NA,NA,NA,"Ntsr1"
"ENSMUSG00000027569",115.213689191133,-0.122716879570954,0.145167164564932,-0.845348739425603,0.397916155808619,0.802047634441641,"Mrgbp"
"ENSMUSG00000027570",90.9135183586613,0.311112002510812,0.173064085052364,1.79766935708629,0.0722294201545276,0.45853394992584,"Col9a3"
"ENSMUSG00000027573",334.542721297969,-0.0452825397685025,0.0904740793339251,-0.50050290759381,0.616721009331958,0.905111135773139,"Gid8"
"ENSMUSG00000027574",0.161583905219081,0.782697843081597,3.14975185020746,0.248495081614141,0.803751375068088,NA,"Nkain4"
"ENSMUSG00000027575",779.998328266604,-0.116590335764432,0.0849818269794267,-1.37194433102335,0.170080768484709,0.623131658503122,"Arfgap1"
"ENSMUSG00000027577",0.0627217516043986,0.301804267142092,3.14975185020746,0.0958184268142309,0.923664782215651,NA,"Chrna4"
"ENSMUSG00000027579",5.18769177321833,-0.56098723442668,0.565457586801694,-0.99209427465586,0.321151539173499,0.755940743588865,"Srms"
"ENSMUSG00000027580",866.957039214664,-0.365835785858784,0.201387135128127,-1.81657972156976,0.0692814907937666,0.451459452641421,"Helz2"
"ENSMUSG00000027581",0.661041020068062,1.84867726020397,2.10027935617658,0.880205413992815,0.378748041111278,NA,"Stmn3"
"ENSMUSG00000027582",629.802005471837,-0.14588214784604,0.102098876506662,-1.42883205807383,0.153052509042048,0.600033207868042,"Zgpat"
"ENSMUSG00000027583",105.337457123866,2.09232503096846,0.900231361676212,2.32420810920495,NA,NA,"Zbtb46"
"ENSMUSG00000027584",0.0955415232457849,0.301804267142093,3.14975185020746,0.0958184268142311,0.923664782215651,NA,"Oprl1"
"ENSMUSG00000027589",321.252820188791,0.00624572653673023,0.190522225674329,0.0327821413728729,0.973848319678189,0.994667680434867,"Pcmtd2"
"ENSMUSG00000027593",1932.26959031356,0.0875362796371694,0.0862133150385587,1.01534524682201,0.309941283094269,0.74721069642982,"Raly"
"ENSMUSG00000027596",1.00158845215535,-0.628735165799651,1.77035078670346,-0.355147223093796,0.722479300589343,NA,"a"
"ENSMUSG00000027597",451.369719487799,-0.722245212973067,0.262665897617209,-2.74967256703273,0.00596548421620448,0.163371349596673,"Ahcy"
"ENSMUSG00000027598",458.102128910318,0.288045078001055,0.140824687821434,2.04541605919479,0.0408138570305995,0.363684281304073,"Itch"
"ENSMUSG00000027599",220.987889880204,-0.0101558253519231,0.127148248905017,-0.0798738908273109,0.936337555568401,0.988113984941501,"Armc1"
"ENSMUSG00000027601",675.713092952016,-0.349131104936382,0.165481858680292,-2.10978476867907,0.0348768989999048,0.342370957800655,"Mtfr1"
"ENSMUSG00000027602",1073.08381111352,0.029368648802881,0.150922460397412,0.194594288521052,0.845710574685689,0.969660611209446,"Map1lc3a"
"ENSMUSG00000027603",16.7039932352592,1.00673968726256,0.54925907660941,1.83290496258559,0.0668167056313492,0.445926317449362,"Ggt7"
"ENSMUSG00000027605",3168.10840952705,-0.136135354364351,0.116601458561235,-1.16752702791327,0.242997599895821,0.694291710618417,"Acss2"
"ENSMUSG00000027606",0.0860693531033228,0.301804267142093,3.14975185020746,0.0958184268142312,0.923664782215651,NA,"Dnajc5b"
"ENSMUSG00000027610",528.449043036011,-0.158793488951235,0.109636387518734,-1.44836484077061,0.147515042361102,0.593154305820462,"Gss"
"ENSMUSG00000027611",27.4688288619276,0.362921423983956,0.268790399803253,1.35020232958322,0.17695109115452,0.628910193745299,"Procr"
"ENSMUSG00000027612",0.179308657436528,-0.275750027651422,3.14975185020746,-0.0875465880378036,0.930237055658543,NA,"Mmp24"
"ENSMUSG00000027613",808.338957197077,0.0901733972294542,0.0850044467162769,1.06080800137939,0.288777165186947,0.733119720983556,"Eif6"
"ENSMUSG00000027615",243.986609733167,0.100024271426318,0.128007721288862,0.781392484915835,0.434571689761834,0.824103429818047,"Hps3"
"ENSMUSG00000027618",680.70526199738,0.00345905566177681,0.104480889821681,0.0331070654899709,0.973589208393837,0.99461584241029,"Nfs1"
"ENSMUSG00000027620",2910.51562769795,-0.149821952562306,0.0846098145951152,-1.77073963912167,0.0766040075571951,0.470391507641661,"Rbm39"
"ENSMUSG00000027624",723.515407864438,-0.0262116067270853,0.141654033425744,-0.185039607367238,0.853197969770453,0.971203284696488,"Epb41l1"
"ENSMUSG00000027628",218.104865443237,0.0269762548777472,0.224345148015262,0.120244431922869,0.904289521504925,0.983535317953605,"Aar2"
"ENSMUSG00000027630",126.064991055894,-0.00410658246876282,0.449194591525357,-0.0091421013214292,0.992705760108828,0.998080880518935,"Tbl1xr1"
"ENSMUSG00000027634",323.553916802273,0.372800858082803,0.283919540615022,1.31305107522803,0.189165738180017,0.643129442287845,"Ndrg3"
"ENSMUSG00000027635",14.4605289746205,-0.312735056265039,0.884307794487675,-0.353649553033989,0.723601533155615,0.939239291650581,"Dsn1"
"ENSMUSG00000027636",5.22142780468581,-1.02610726066032,0.655105708849359,-1.56632318540255,0.117272975755699,0.551937578018578,"Sla2"
"ENSMUSG00000027637",969.304643371797,-0.119530284000672,0.104359312138587,-1.14537247851862,0.252054893863943,0.705293359966214,"Rab5if"
"ENSMUSG00000027639",735.71815688502,0.0452933457800263,0.205390252830103,0.220523345952023,0.825463592423418,0.964900010062509,"Samhd1"
"ENSMUSG00000027641",63.4487016351601,0.125874475712147,0.264611707680043,0.475695035626876,0.634291658192093,0.910954675512139,"Rbl1"
"ENSMUSG00000027642",4252.52425302424,-0.123463776204055,0.0641876853493738,-1.92348073516035,0.0544197036306142,0.413053994491114,"Rpn2"
"ENSMUSG00000027643",0.512839454501161,-0.453577535513096,1.8795397335403,-0.241323728048429,0.809304221924658,NA,"Ghrh"
"ENSMUSG00000027646",911.072924911976,0.0162780758902344,0.0712343611043322,0.228514380390006,0.819246377911338,0.963051684031735,"Src"
"ENSMUSG00000027649",251.651460816761,-0.0518045988470303,0.104829214961886,-0.494180929103261,0.621178407001418,0.906528877870132,"Ctnnbl1"
"ENSMUSG00000027650",368.917994059577,-0.148647825535495,0.0919157859879414,-1.61721758605204,0.105831321545167,0.530469931896982,"Tti1"
