"","1415-NEH-1","1415-NEH-10","1415-NEH-11","1415-NEH-2","1415-NEH-3","1415-NEH-4","1415-NEH-5","1415-NEH-6","1415-NEH-7","1415-NEH-8","1415-NEH-9"
"ENSMUSG00000029154",0,0,0,0,2.10793514154674,0,0,0.987439108604839,0,0,3.4294433768652
"ENSMUSG00000029155",0,0,0,1.0895783501383,0,0,0,0,0,0,0
"ENSMUSG00000029156",68.9615465504426,34.1957228597207,34.4701616638328,19.7247828335513,39.1180729446873,30.8082721302593,31.7807096406258,31.7106125276106,31.1166332308278,35.0332328404482,29.8883506938016
"ENSMUSG00000029158",18.2926160465838,1.0665426023412,2.64560347344732,3.29914678062278,1.06117452617199,0,0,0,0,3.82156989562788,0
"ENSMUSG00000029161",6.1404493153982,2.1522874516701,4.41339084477012,3.28306920422347,6.35558326506202,10.3475440814942,4.11272715875733,4.91711430324729,4.70221717370125,1.89236708411201,5.71888258445414
"ENSMUSG00000029162",146.556411310972,211.174865500311,183.022790048573,237.134565769824,161.600274246295,194.393323301205,213.845090039914,213.627641622057,187.85599794506,196.856352119786,257.673024858957
"ENSMUSG00000029163",144.478471590855,147.042766519978,66.8479065603569,86.8300644664597,100.37765439389,128.39322594315,66.4173360013896,91.6638346121931,76.5628302964117,77.5497700303841,84.7646842990551
"ENSMUSG00000029165",222.544631727712,215.223213925429,297.266271122924,252.761829809488,209.023648563013,337.987207682991,155.87783344634,359.003002088009,288.461834119226,526.100298710508,163.53056441204
"ENSMUSG00000029166",96.0953119550169,118.955312515076,144.014834948564,99.7489919294757,119.483183193836,93.4420020891325,123.704764459455,114.664048916986,124.27754462702,113.092773032844,84.3469803733833
"ENSMUSG00000029167",7.30076050409246,6.18585326109795,1.98544738942001,8.36007097176896,12.9925873487622,4.2875178504861,12.7527854305586,7.60502630064662,5.42969389584443,4.50259257266011,6.58873867132677
