,Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,external_gene_name
251,ENSMUSG00000001440,926.1292139,0.352988712,0.089846532,3.928796193,8.54E-05,0.000696134,Kpnb1
252,ENSMUSG00000001441,574.3089544,0.734661488,0.100856005,7.284261238,3.23E-13,1.59E-11,Npepps
253,ENSMUSG00000001444,7.955162708,-1.832812155,0.446374593,-4.10599569,4.03E-05,0.000363374,Tbx21
254,ENSMUSG00000001445,324.6485869,0.173641036,0.126294626,1.374888554,0.169165998,0.326900202,Mrpl10
255,ENSMUSG00000001467,38.64361015,0.803696382,0.224936615,3.572990479,0.000352928,0.002371429,Cyp51
256,ENSMUSG00000001472,819.9543111,-0.18408933,0.120820067,-1.523665187,0.12759237,0.268470937,Tcf25
257,ENSMUSG00000001473,63.08366599,0.686342371,0.258669574,2.653355628,0.007969586,0.032351764,Tubb6
258,ENSMUSG00000001482,295.2346562,0.142595192,0.090356128,1.578146326,0.114531998,0.24850393,Def8
259,ENSMUSG00000001493,15.52977754,0.687968395,0.233768184,2.942951361,0.003250995,0.015457336,Meox1
260,ENSMUSG00000001494,0,NA,NA,NA,NA,NA,Sost
261,ENSMUSG00000001496,0,NA,NA,NA,NA,NA,Nkx2-1
262,ENSMUSG00000001497,0.543161685,-0.099479841,1.324351052,-0.075115915,0.940122485,NA,Pax9
263,ENSMUSG00000001504,0.212512375,-1.078040812,1.713034068,-0.629316621,0.529141792,NA,Irx2
264,ENSMUSG00000001506,372.040558,0.433422876,0.229035727,1.892381077,0.058440225,0.151732436,Col1a1
265,ENSMUSG00000001507,35.7496293,0.308074757,0.157152735,1.960352495,0.049954604,0.135103952,Itga3
266,ENSMUSG00000001508,1346.69896,-0.839572033,0.137202259,-6.119228954,9.40E-10,2.65E-08,Sgca
267,ENSMUSG00000001510,0.20352548,0.543901207,2.129361427,0.255429257,0.798391576,NA,Dlx3
268,ENSMUSG00000001517,1.631929439,0.554961523,0.632676747,0.877164406,0.380397346,0.565558036,Foxm1
269,ENSMUSG00000001518,59.78903511,-0.361483329,0.148962993,-2.426665316,0.015238306,0.053941981,Itfg2
270,ENSMUSG00000001520,10.13428497,-0.20110277,0.295362234,-0.680868258,0.495954854,0.668788207,Nrip2
271,ENSMUSG00000001521,97.80258133,0.477277867,0.133468823,3.575950219,0.000348958,0.002347574,Tulp3
272,ENSMUSG00000001524,54.63000091,-0.064208689,0.173785609,-0.369470694,0.711776913,0.83144741,Gtf2h4
273,ENSMUSG00000001525,260.7253978,0.121991707,0.126736516,0.962561625,0.335767563,0.52165336,Tubb5
274,ENSMUSG00000001542,233.6972703,0.046368137,0.167050623,0.277569376,0.781342943,0.877172434,Ell2
275,ENSMUSG00000001552,751.870155,0.804586251,0.20010019,4.020916972,5.80E-05,0.000499705,Jup
276,ENSMUSG00000001555,18.9979535,-0.070703417,0.28434836,-0.248650693,0.803630992,0.891287088,Fkbp10
277,ENSMUSG00000001558,2.215275261,-0.342134519,0.604253539,-0.566210204,0.571250894,0.729203813,Klhl10
278,ENSMUSG00000001566,0,NA,NA,NA,NA,NA,Mnx1
279,ENSMUSG00000001569,52.00512001,0.224461968,0.145981566,1.537604871,0.124145256,0.263214141,Nom1
280,ENSMUSG00000001576,262.0738747,0.34479282,0.150201034,2.29554225,0.021702068,0.071377476,Ergic1
281,ENSMUSG00000001583,0.123363583,0.101186167,2.714419698,0.037277274,0.970263925,NA,Tnk1
282,ENSMUSG00000001588,2.520077133,-0.377233437,0.748621546,-0.50390406,0.614328797,0.761836189,Acap1
283,ENSMUSG00000001604,2074.0487,-0.542681747,0.126596662,-4.286698701,1.81E-05,0.000181337,Tcea3
284,ENSMUSG00000001622,0,NA,NA,NA,NA,NA,Csn3
285,ENSMUSG00000001627,112.2288171,-0.385598643,0.197031531,-1.957040279,0.050342733,0.135880816,Ifrd1
286,ENSMUSG00000001630,54.89793568,0.216466091,0.161001683,1.344495831,0.178788104,0.339608868,Stk38l
287,ENSMUSG00000001632,88.27249657,-0.194490461,0.124823659,-1.558121771,0.119204385,0.255573764,Brpf1
288,ENSMUSG00000001642,628.8687104,0.250849253,0.135604798,1.849855292,0.064334409,0.163170622,Akr1b3
289,ENSMUSG00000001655,0.064001213,0.96769655,3.696181956,0.261809771,0.793468106,NA,Hoxc13
290,ENSMUSG00000001656,139.9608464,-0.168735766,0.155763991,-1.083278397,0.278684871,0.461013535,Hoxc11
291,ENSMUSG00000001657,15.09221229,0.533474007,0.26229781,2.033848494,0.041966873,0.118872102,Hoxc8
292,ENSMUSG00000001661,25.24853853,0.498121813,0.197925374,2.516715279,0.011845451,0.044352122,Hoxc6
293,ENSMUSG00000001663,56.48674841,-0.852749636,0.170645495,-4.997199801,5.82E-07,8.52E-06,Gstt1
294,ENSMUSG00000001665,36.58372415,-0.406992708,0.214051803,-1.901374816,0.057252936,0.149532415,Gstt3
295,ENSMUSG00000001666,98.57951811,0.298771135,0.204308196,1.46235511,0.143643924,0.29171172,Ddt
296,ENSMUSG00000001670,0.166886046,-0.050674215,2.203865518,-0.022993334,0.981655591,NA,Tat
297,ENSMUSG00000001672,0.42320279,1.047045244,1.21001701,0.865314483,0.386866204,NA,Marveld3
298,ENSMUSG00000001674,52.93426963,-0.169495457,0.207017188,-0.818750652,0.412928691,0.59666405,Ddx18
299,ENSMUSG00000001687,422.1753916,-0.399937345,0.094704969,-4.222981624,2.41E-05,0.000233069,Ubl3
300,ENSMUSG00000001700,156.6154015,0.520953418,0.196233101,2.654768318,0.00793629,0.032247624,Gramd3
301,ENSMUSG00000001707,213.8527755,-0.009603539,0.194478202,-0.049381059,0.960615623,0.979948694,Eef1e1
302,ENSMUSG00000001729,293.4002408,0.287845125,0.127719666,2.253725941,0.024213414,0.077802821,Akt1
303,ENSMUSG00000001739,9.966234107,0.028915563,0.344571114,0.083917547,0.933121988,0.966505034,Cldn15
304,ENSMUSG00000001741,15.69470489,-0.097555233,0.274833176,-0.354961633,0.722618334,0.839152037,Il16
305,ENSMUSG00000001750,42.2549424,0.472941236,0.165651996,2.855028902,0.004303291,0.019520358,Tcirg1
306,ENSMUSG00000001751,16.15913605,-0.38852526,0.257068679,-1.511367551,0.130694832,0.272429653,Naglu
307,ENSMUSG00000001755,31.71549127,0.534009759,0.203004935,2.630526,0.008525285,0.034107201,Coasy
308,ENSMUSG00000001761,20.75975492,0.023649101,0.248883668,0.095020703,0.924298383,0.961970181,Smo
309,ENSMUSG00000001763,11.07365828,0.03399729,0.268168509,0.126775846,0.899117813,0.948572384,Tspan33
310,ENSMUSG00000001767,190.0940743,0.250909534,0.11963547,2.097283808,0.035968459,0.10568588,Crnkl1
311,ENSMUSG00000001768,47.84574049,0.665877031,0.170446633,3.906659927,9.36E-05,0.000753961,Rin2
312,ENSMUSG00000001773,0.870265474,-0.295260209,1.193603089,-0.247368838,0.804622788,0.89162474,Folh1
313,ENSMUSG00000001774,52.37236318,-0.043594863,0.182483518,-0.238897539,0.811185034,0.89660089,Chordc1
314,ENSMUSG00000001783,274.7839303,0.057328347,0.097055303,0.590677116,0.554736784,0.71580171,Rtcb
315,ENSMUSG00000001785,222.5028717,-0.571143714,0.111638856,-5.115993983,3.12E-07,4.89E-06,Pwp1
316,ENSMUSG00000001786,81.07873161,-0.011925014,0.122194565,-0.097590377,0.922257566,0.961268708,Fbxo7
317,ENSMUSG00000001794,765.5886213,0.102040323,0.137459575,0.742329681,0.457887613,0.636420044,Capns1
318,ENSMUSG00000001802,35.93337156,-0.456000291,0.254725725,-1.790161912,0.073427886,0.179335739,Lrp3
319,ENSMUSG00000001804,0,NA,NA,NA,NA,NA,Dsg4
320,ENSMUSG00000001815,0,NA,NA,NA,NA,NA,Evx2
321,ENSMUSG00000001819,0,NA,NA,NA,NA,NA,Hoxd13
322,ENSMUSG00000001823,0,NA,NA,NA,NA,NA,Hoxd12
323,ENSMUSG00000001827,0.500355773,1.562298252,1.106808213,1.411534748,0.158086997,NA,Folr1
324,ENSMUSG00000001829,328.7849575,0.40361888,0.093069239,4.336759217,1.45E-05,0.000149095,Clpb
325,ENSMUSG00000001833,505.0739098,0.249271683,0.149445705,1.667974885,0.095320713,0.217608729,7-Sep
326,ENSMUSG00000001844,186.7416576,0.026754806,0.121219569,0.220713592,0.825315448,0.904355913,Zdhhc4
327,ENSMUSG00000001847,1641.061194,-0.305798298,0.079708222,-3.836471209,0.000124815,0.000966842,Rac1
328,ENSMUSG00000001855,124.4308471,-0.36005574,0.127710848,-2.819304288,0.004812787,0.021315936,Nup214
329,ENSMUSG00000001864,10.69168689,0.473519542,0.257096359,1.841797929,0.065504713,0.165319087,Aif1l
330,ENSMUSG00000001865,8.449667592,-1.46314858,0.49662245,-2.946199028,0.003217053,0.015317529,Cpa3
331,ENSMUSG00000001870,86.5274998,-0.091056259,0.136977327,-0.664754242,0.506207694,0.676989119,Ltbp1
332,ENSMUSG00000001891,3235.78886,-0.009164713,0.104984921,-0.087295521,0.930436614,0.965085701,Ugp2
333,ENSMUSG00000001901,0.074634528,0.25304308,3.659188118,0.069152793,0.944867999,NA,Kcnh6
334,ENSMUSG00000001909,216.9318361,-0.575598319,0.166241921,-3.462413787,0.000535353,0.003380557,Trmt1
335,ENSMUSG00000001910,132.5856802,0.997218638,0.152612599,6.534313967,6.39E-11,2.17E-09,Nacc1
336,ENSMUSG00000001911,1127.289125,-0.291213806,0.201174561,-1.447567748,0.147737976,0.2973713,Nfix
337,ENSMUSG00000001918,113.2119267,-0.687491497,0.31976227,-2.150008182,0.031554568,0.095689821,Slc1a5
338,ENSMUSG00000001924,1050.279255,0.183440488,0.08350701,2.196707639,0.028041333,0.087391,Uba1
339,ENSMUSG00000001930,101.5988252,-0.377329487,0.17896478,-2.108400811,0.034996334,0.103505016,Vwf
340,ENSMUSG00000001942,35.45372491,0.08616108,0.203182259,0.424058089,0.67152345,0.804763102,Siae
341,ENSMUSG00000001943,12.92274618,-0.377869095,0.286291409,-1.319875774,0.186876497,0.349312115,Vsig2
342,ENSMUSG00000001946,79.1024844,-0.135124278,0.139608855,-0.967877558,0.333105524,0.518919071,Esam
343,ENSMUSG00000001948,26.63057507,-0.391143435,0.225531783,-1.734316248,0.082861986,0.196215974,Spa17
344,ENSMUSG00000001962,84.413433,0.079921557,0.141975987,0.56292306,0.573487277,0.730851469,Fam50a
345,ENSMUSG00000001964,150.5126758,-0.085984836,0.164041651,-0.524164657,0.60016402,0.75149618,Emd
346,ENSMUSG00000001983,79.77668566,-0.226921978,0.151271999,-1.500092411,0.133590466,0.276617096,Taco1
347,ENSMUSG00000001985,2.527470802,0.470411868,0.59253306,0.793899785,0.427253775,0.610065432,Grik3
348,ENSMUSG00000001986,3.011740777,-0.100766866,0.581587424,-0.17326177,0.862445673,0.927321863,Gria3
349,ENSMUSG00000001988,1.613645218,-0.319580107,0.763489048,-0.418578508,0.675524199,0.807462146,Npas1
350,ENSMUSG00000001995,73.81903343,1.236732787,0.172094399,7.186362792,6.65E-13,3.13E-11,Sipa1l2
351,ENSMUSG00000001998,38.77647832,-0.191796284,0.183331993,-1.046169197,0.295482922,0.479647197,Ap4e1
352,ENSMUSG00000001999,35.73191716,0.50785295,0.16721442,3.037136089,0.002388376,0.012019499,Blvra
353,ENSMUSG00000002006,5.934802516,0.161467379,0.37024975,0.436103952,0.66276131,0.797970479,Pdzd4
354,ENSMUSG00000002007,215.1667073,-0.002730068,0.158225034,-0.017254337,0.986233714,0.992880762,Srpk3
355,ENSMUSG00000002010,2354.311687,0.020919794,0.105490603,0.198309551,0.84280288,0.915056256,Idh3g
356,ENSMUSG00000002012,39.44255905,-0.832713631,0.204371619,-4.074507184,4.61E-05,0.000409428,Pnck
357,ENSMUSG00000002014,313.2435979,-0.485954952,0.12240393,-3.970092712,7.18E-05,0.000597658,Ssr4
358,ENSMUSG00000002015,266.4046303,0.957086147,0.112090117,8.538541796,1.36E-17,1.19E-15,Bcap31
359,ENSMUSG00000002017,119.989196,0.655677703,0.108871109,6.022513302,1.72E-09,4.53E-08,Fam98a
360,ENSMUSG00000002020,4.111915736,1.417417068,0.514328178,2.755861194,0.005853783,0.025014179,Ltbp2
361,ENSMUSG00000002028,428.8879804,-0.379943349,0.109712616,-3.463078007,0.000534034,0.003374748,Kmt2a
362,ENSMUSG00000002031,92.14032125,-0.106238102,0.149185942,-0.712118716,0.476391266,0.652626262,Ift46
363,ENSMUSG00000002032,47.94052911,-0.065680655,0.214529044,-0.306162064,0.759481255,0.863367734,Tmem25
364,ENSMUSG00000002033,1.414332659,-0.664480416,1.295147363,-0.513053908,0.607913612,0.757155686,Cd3g
365,ENSMUSG00000002043,10.2959576,0.817889703,0.349237939,2.341926841,0.019184475,0.064780557,Trappc6a
366,ENSMUSG00000002052,734.3865452,-0.203584384,0.119383002,-1.705304607,0.088137629,0.205479978,Supt6
367,ENSMUSG00000002055,29.61710272,1.392687436,0.202378226,6.881607082,5.92E-12,2.38E-10,Spag5
368,ENSMUSG00000002057,0,NA,NA,NA,NA,NA,Foxn1
369,ENSMUSG00000002058,25.25016902,0.674881458,0.293340507,2.30067598,0.021409953,0.070581756,Unc119
370,ENSMUSG00000002059,20.295574,0.019473618,0.219375262,0.088768524,0.929265873,0.964582663,Rab34
371,ENSMUSG00000002064,107.3505926,-0.111083499,0.116437644,-0.954017068,0.340075003,0.526230838,Sdf2
372,ENSMUSG00000002068,3.32825075,2.856968234,0.549290377,5.20119841,1.98E-07,3.25E-06,Ccne1
373,ENSMUSG00000002076,1.005058367,2.194945426,0.776356128,2.82724042,0.004695106,0.020887902,Hsf2bp
374,ENSMUSG00000002083,3.753411136,0.574074435,0.421241672,1.362814918,0.172940848,0.331527104,Bbc3
375,ENSMUSG00000002100,0.043486477,0.404903003,3.697420426,0.109509592,0.912798314,NA,Mybpc3
376,ENSMUSG00000002102,1263.033169,0.02853748,0.087333295,0.326765178,0.743845498,0.853468029,Psmc3
377,ENSMUSG00000002103,109.6187741,-0.084603728,0.13237667,-0.639113579,0.522749047,0.690089251,Acp2
378,ENSMUSG00000002104,65.30051928,-0.548721895,0.195713398,-2.803701229,0.00505197,0.022165894,Rapsn
379,ENSMUSG00000002105,88.92007513,-0.302955101,0.164070765,-1.84649045,0.064821025,0.164010505,Slc39a13
380,ENSMUSG00000002107,389.3067777,-0.935732131,0.135635808,-6.898857644,5.24E-12,2.16E-10,Celf2
381,ENSMUSG00000002108,67.37296894,-0.255894726,0.169176718,-1.512588311,0.130384265,0.272088243,Nr1h3
382,ENSMUSG00000002109,24.9623709,-0.60732119,0.219692721,-2.764411984,0.005702549,0.024429777,Ddb2
383,ENSMUSG00000002111,5.477298694,0.359598465,0.445635952,0.806933244,0.419704944,0.603013258,Spi1
384,ENSMUSG00000002129,234.7592592,0.207097498,0.106699736,1.940937293,0.052265884,0.139654243,Sf3a1
385,ENSMUSG00000002147,123.9520876,-0.162317418,0.115234977,-1.4085777,0.158960077,0.313371541,Stat6
386,ENSMUSG00000002190,0.040952838,-0.324027251,3.697420426,-0.087636031,0.930165964,NA,Clgn
387,ENSMUSG00000002204,3.566032986,0.904667005,0.549276152,1.647016717,0.09955461,0.224395347,Napsa
388,ENSMUSG00000002205,178.0431928,0.410532299,0.123202785,3.332167363,0.000861724,0.005105315,Vrk3
389,ENSMUSG00000002210,87.18722503,0.267296976,0.168665442,1.58477619,0.113017194,0.246239475,Smg9
390,ENSMUSG00000002221,74.48345175,0.163081588,0.135338891,1.204986882,0.228208366,0.401636623,Paxip1
391,ENSMUSG00000002222,780.33384,-0.151185029,0.142047777,-1.064325201,0.287181406,0.470569357,Rmnd5a
392,ENSMUSG00000002227,7.772048947,-0.244360744,0.348956729,-0.700260874,0.483764402,0.658462583,Mov10
393,ENSMUSG00000002228,163.4837731,-0.668589845,0.182235735,-3.668818557,0.000243674,0.001733237,Ppm1j
394,ENSMUSG00000002233,128.6269086,1.115418125,0.163948306,6.803474548,1.02E-11,3.92E-10,Rhoc
395,ENSMUSG00000002240,0,NA,NA,NA,NA,NA,Prr27
396,ENSMUSG00000002249,37.62841101,-0.009227078,0.179509742,-0.051401544,0.959005555,0.979152443,Tead3
397,ENSMUSG00000002250,156.1243237,-0.068561969,0.140656829,-0.48744145,0.625945525,0.77136316,Ppard
398,ENSMUSG00000002257,5.480369527,-0.104401072,0.404026745,-0.258401388,0.796097146,0.886834987,Def6
399,ENSMUSG00000002265,201.0521603,0.393449302,0.425507733,0.924658406,0.355143622,0.541513353,Peg3
400,ENSMUSG00000002266,12.1737481,-0.293578422,0.387124032,-0.758357523,0.448236979,0.628596874,Zim1
401,ENSMUSG00000002274,2.21283001,0.278135536,0.549167913,0.506467201,0.612528709,0.760710485,Metrn
402,ENSMUSG00000002279,56.51597033,0.185223277,0.149990381,1.234901035,0.216867338,0.388060768,Lmf1
403,ENSMUSG00000002280,228.2605578,0.28556274,0.121051105,2.359026297,0.018322957,0.062315776,Narfl
404,ENSMUSG00000002289,64.01820411,1.213122438,0.672497382,1.803906557,0.071245957,0.175511221,Angptl4
405,ENSMUSG00000002297,5.39910547,1.251962993,0.396141481,3.160393581,0.001575561,0.008461312,Dbf4
406,ENSMUSG00000002307,172.1495392,-0.030132551,0.144205855,-0.208955114,0.834483279,0.910852945,Daxx
407,ENSMUSG00000002308,54.03640329,0.185204571,0.140616806,1.31708703,0.187809454,0.350361877,Cd320
408,ENSMUSG00000002319,216.9612303,-0.048291501,0.146747039,-0.329079899,0.742095297,0.852411459,Ipo4
409,ENSMUSG00000002320,38.53196556,0.154120137,0.163791792,0.940951531,0.346729698,0.53319682,Tm9sf1
410,ENSMUSG00000002324,1.753017319,3.298509565,0.75240868,4.38393343,1.17E-05,0.000123113,Rec8
411,ENSMUSG00000002325,29.50449943,-0.093545573,0.220379898,-0.424474163,0.671220044,0.804653631,Irf9
412,ENSMUSG00000002326,40.07109961,-0.487236505,0.241399332,-2.018383813,0.043551304,0.122333576,Gmpr2
413,ENSMUSG00000002329,110.809118,1.155950017,0.123673267,9.346805827,9.03E-21,1.10E-18,Mdp1
414,ENSMUSG00000002332,101.4317796,0.532297452,0.107810965,4.93732203,7.92E-07,1.12E-05,Dhrs1
415,ENSMUSG00000002341,0.567511604,0.663139749,1.246884491,0.531837354,0.594838649,NA,Ncan
416,ENSMUSG00000002342,211.4375978,0.081405718,0.148490337,0.548222326,0.583539254,0.738181748,Tmem161a
417,ENSMUSG00000002343,26.35468422,0.15167212,0.191093279,0.793707245,0.427365882,0.610125071,Armc6
418,ENSMUSG00000002345,50.55751947,0.537150913,0.133792011,4.01482054,5.95E-05,0.000510498,Borcs8
419,ENSMUSG00000002346,240.986084,-0.065276051,0.181164256,-0.360314186,0.718612192,0.836551127,Slc25a42
420,ENSMUSG00000002365,248.2389428,-0.136419456,0.125307527,-1.088677264,0.276296231,0.458655005,Snx9
421,ENSMUSG00000002372,404.0208957,-0.113848285,0.09458482,-1.203663391,0.228719707,0.402173279,Ranbp3
422,ENSMUSG00000002379,826.7834605,0.092036196,0.196441052,0.468518138,0.639414103,0.780196995,Ndufa11
423,ENSMUSG00000002384,0.399427839,-0.236448652,1.406821305,-0.168072982,0.866525864,NA,Bmp8b
424,ENSMUSG00000002393,24.91859354,0.439053413,0.246833765,1.7787413,0.075282185,0.182780207,Nr2f6
425,ENSMUSG00000002395,222.238008,0.246250446,0.155869221,1.57985293,0.114140551,0.247823303,Use1
426,ENSMUSG00000002396,43.45554225,0.834962191,0.208587133,4.002941968,6.26E-05,0.000532649,Ocel1
427,ENSMUSG00000002409,195.4805653,-1.015901947,0.201249588,-5.047970324,4.47E-07,6.75E-06,Dyrk1b
428,ENSMUSG00000002413,67.05864183,-0.12972708,0.179099649,-0.724329057,0.468863742,0.645828435,Braf
429,ENSMUSG00000002416,261.3860315,-0.276239682,0.133339053,-2.071708742,0.038292612,0.110795052,Ndufb2
430,ENSMUSG00000002428,21.17624703,0.337979422,0.201136596,1.680347731,0.092889679,0.213736317,Hltf
431,ENSMUSG00000002455,403.3880505,-0.084716212,0.142224399,-0.595651744,0.551407902,0.713798142,Prpf6
432,ENSMUSG00000002458,17.25019356,0.405020134,0.247600434,1.635781198,0.101885388,0.228261677,Rgs19
433,ENSMUSG00000002459,0.473403132,0.831940558,1.117783281,0.744277153,0.45670882,NA,Rgs20
434,ENSMUSG00000002475,11.17501642,2.92232205,0.291841627,10.01338321,1.33E-23,2.34E-21,Abhd3
435,ENSMUSG00000002477,22.95911243,0.471200527,0.182613308,2.580318669,0.009870918,0.038354334,Snrpd1
436,ENSMUSG00000002486,24.64125346,0.163990247,0.21083762,0.777803539,0.436684841,0.618407872,Tchp
437,ENSMUSG00000002489,43.31496624,0.076051413,0.289503462,0.262696038,0.792784871,0.884721859,Tiam1
438,ENSMUSG00000002496,435.7747344,0.244847456,0.150899079,1.622590793,0.10467691,0.233031069,Tsc2
439,ENSMUSG00000002500,1233.637816,-0.804553339,0.116302409,-6.917770181,4.59E-12,1.92E-10,Rpl3l
440,ENSMUSG00000002504,207.3546425,-0.330563213,0.168099184,-1.966477201,0.049243513,0.133769835,Slc9a3r2
441,ENSMUSG00000002524,212.1671022,-0.028849103,0.121693102,-0.237064407,0.812606825,0.897448735,Puf60
442,ENSMUSG00000002546,384.6682434,-0.055983043,0.087110846,-0.642664434,0.520441864,0.688497392,Golga2
443,ENSMUSG00000002550,43.92783258,0.192591507,0.160567869,1.199439887,0.230356946,0.404198083,Uck1
444,ENSMUSG00000002565,15.89721524,0.095258019,0.24270478,0.392485139,0.69469979,0.820680179,Scin
445,ENSMUSG00000002578,5.231043577,-1.672775609,0.589860963,-2.835881191,0.004569944,0.020455075,Ikzf4
446,ENSMUSG00000002580,178.9218418,0.977839654,0.174088064,5.616925303,1.94E-08,4.00E-07,Mien1
447,ENSMUSG00000002588,7.560611853,-1.97687274,0.636813357,-3.104320472,0.001907166,0.00998482,Pon1
448,ENSMUSG00000002602,230.910379,0.107417242,0.158248063,0.678790247,0.497270774,0.669878643,Axl
449,ENSMUSG00000002603,41.92749894,0.704617837,0.180615739,3.901198419,9.57E-05,0.00076861,Tgfb1
450,ENSMUSG00000002608,228.1548481,0.065672795,0.14841224,0.442502556,0.658125581,0.794485888,Ccdc97
451,ENSMUSG00000002617,1.847599613,0.723468731,0.654255166,1.105789864,0.268817483,0.449657918,Zfp40
452,ENSMUSG00000002625,295.2392814,-0.495064993,0.11317567,-4.374305832,1.22E-05,0.000127952,Akap8l
453,ENSMUSG00000002633,0.125373465,0.101186202,2.702621645,0.037440018,0.970134166,NA,Shh
454,ENSMUSG00000002635,27.99466668,-0.048242893,0.184313535,-0.261743625,0.793519105,0.884782888,Pdcd2l
455,ENSMUSG00000002658,194.194257,0.790465566,0.10596776,7.459491161,8.69E-14,4.71E-12,Gtf2f1
456,ENSMUSG00000002660,106.282132,-0.103960333,0.194546775,-0.53437192,0.593084243,0.745766521,Clpp
457,ENSMUSG00000002661,27.48749297,0.136293232,0.228861332,0.595527569,0.551490877,0.713814786,Alkbh7
458,ENSMUSG00000002664,0.115898518,-0.627748826,2.760572409,-0.227398066,0.820114224,NA,Pspn
459,ENSMUSG00000002668,6.174612309,0.186224642,0.432298637,0.430777769,0.666629966,0.8011996,Dennd1c
460,ENSMUSG00000002679,43.30686069,0.385030678,0.169690091,2.26902276,0.023266942,0.075248651,Med6
461,ENSMUSG00000002688,34.28107924,-0.536919595,0.247656038,-2.16800527,0.030158286,0.092334791,Prkd1
462,ENSMUSG00000002699,3.938802859,0.776688312,0.484800545,1.602078051,0.109138351,0.239831562,Lcp2
