h 	 pve 	 rho 	 pge 	 pi 	 n_gamma
1.523179e-02	1.131989e-02	3.540591e-01	6.074796e-01	2.893855e-02	232	
1.099147e-01	1.032911e-01	3.186616e-01	3.355652e-01	3.220135e-02	238	
1.229655e-01	1.102652e-01	2.995128e-01	2.245320e-01	3.291230e-02	240	
4.486686e-02	5.279735e-02	7.502425e-01	6.748770e-01	3.341281e-02	235	
5.543710e-02	5.264733e-02	3.672133e-01	2.686549e-01	3.156850e-02	230	
2.630107e-01	2.331451e-01	7.810211e-01	7.897535e-01	2.974753e-02	226	
3.727205e-01	4.036917e-01	4.019059e-01	4.696192e-01	2.768868e-02	230	
7.663278e-01	7.239607e-01	3.253307e-01	4.980767e-01	2.874265e-02	224	
3.888141e-01	3.628318e-01	1.496987e-01	1.771210e-01	2.801840e-02	212	
1.584118e-01	1.413011e-01	6.090253e-01	5.147917e-01	2.952716e-02	210	
9.633452e-02	9.977479e-02	3.337189e-01	3.164591e-01	2.761518e-02	209	
6.932641e-01	6.415386e-01	2.889349e-01	2.807884e-01	2.758966e-02	199	
3.933978e-01	3.351361e-01	9.542666e-01	9.634453e-01	2.458547e-02	182	
2.338671e-01	2.171002e-01	3.932147e-01	3.734384e-01	2.643431e-02	182	
2.504397e-02	1.549847e-02	9.149094e-01	8.740103e-01	2.328939e-02	179	
1.961290e-01	1.305250e-01	2.619553e-01	3.428665e-01	2.234547e-02	158	
1.609918e-01	1.299529e-01	8.818134e-01	8.517980e-01	1.635568e-02	155	
1.494473e-01	1.658414e-01	2.826643e-01	3.044678e-01	1.815142e-02	140	
1.980332e-01	1.620756e-01	2.768057e-01	3.264576e-01	2.223273e-02	152	
1.288167e-01	1.474401e-01	1.507617e-01	1.435905e-01	2.182257e-02	145	
7.622762e-01	6.922353e-01	7.643107e-01	7.236918e-01	2.068041e-02	151	
1.350947e-01	8.413436e-02	6.739658e-01	6.911284e-01	2.398265e-02	158	
1.070257e-01	1.027263e-01	5.758278e-01	4.855358e-01	2.497220e-02	166	
4.432673e-01	4.156402e-01	3.405054e-01	2.957606e-01	2.546391e-02	176	
7.028308e-01	6.754825e-01	6.370724e-02	6.477233e-02	2.383000e-02	173	
1.462698e-01	2.009958e-01	3.150934e-03	3.672623e-03	2.335469e-02	177	
6.358991e-02	7.212591e-02	8.593101e-01	8.386503e-01	2.676073e-02	178	
1.031203e-01	9.324421e-02	4.299285e-01	5.436007e-01	2.525558e-02	182	
1.614351e-01	1.926346e-01	8.473756e-01	7.818023e-01	2.450827e-02	176	
4.998215e-01	4.946439e-01	4.526484e-01	4.975728e-01	2.239991e-02	183	
3.623288e-01	4.103582e-01	2.819318e-01	2.454686e-01	2.641699e-02	180	
2.779199e-01	2.971100e-01	5.586294e-01	4.901167e-01	2.364370e-02	175	
7.977048e-02	5.735955e-02	9.902604e-01	9.894114e-01	2.276837e-02	172	
1.877688e-02	1.943094e-02	7.727961e-04	6.351122e-04	2.565075e-02	182	
6.460542e-02	4.643515e-02	7.450855e-01	7.310105e-01	2.580661e-02	182	
9.587496e-02	9.288847e-02	7.041051e-01	7.477125e-01	2.500962e-02	184	
1.246527e-01	1.709005e-01	9.710615e-01	9.826312e-01	2.422909e-02	179	
1.446569e-01	1.550040e-01	1.331973e-01	5.850343e-02	2.373953e-02	186	
5.428325e-01	5.973327e-01	4.558288e-01	4.847067e-01	2.683521e-02	180	
1.789121e-01	2.076820e-01	7.492391e-01	8.017576e-01	2.145094e-02	171	
5.584583e-02	6.592057e-02	9.730994e-01	9.753836e-01	2.206813e-02	170	
3.171599e-02	4.556880e-02	4.094013e-01	4.496582e-01	2.301885e-02	166	
1.042922e-02	1.548757e-02	4.921774e-01	6.782926e-01	2.035402e-02	159	
4.328366e-01	4.392321e-01	1.893805e-01	1.451473e-01	1.834340e-02	144	
1.723328e-01	1.837804e-01	6.439310e-01	6.500558e-01	2.052378e-02	148	
2.929569e-01	2.749916e-01	2.289356e-01	3.231792e-01	1.919553e-02	148	
5.284463e-01	5.071479e-01	5.667366e-01	5.836352e-01	2.116158e-02	146	
7.292775e-01	6.872655e-01	5.020563e-01	3.660367e-01	2.172673e-02	152	
5.466435e-01	6.622868e-01	6.291639e-01	5.106670e-01	2.101196e-02	150	
7.809792e-02	8.559914e-02	2.063693e-01	1.801032e-01	1.966940e-02	148	
4.007387e-01	3.371180e-01	9.730040e-01	9.693515e-01	1.755684e-02	147	
2.037073e-01	1.873988e-01	9.446838e-01	9.442610e-01	1.978516e-02	143	
6.180827e-01	5.858347e-01	6.399741e-01	6.534538e-01	1.855225e-02	130	
1.742015e-01	1.708758e-01	1.361661e-01	1.417900e-01	1.594417e-02	121	
6.638953e-01	7.148813e-01	2.618536e-01	2.695290e-01	1.430648e-02	116	
7.066908e-03	6.609727e-03	6.908148e-01	5.604148e-01	1.651422e-02	119	
1.881985e-01	2.017921e-01	4.508272e-01	5.504048e-01	1.744017e-02	118	
3.781873e-01	3.325455e-01	6.608146e-01	6.866106e-01	1.626503e-02	106	
1.707084e-01	1.567969e-01	4.641167e-01	5.761076e-01	1.695588e-02	113	
7.419403e-01	7.429923e-01	9.244480e-01	9.452132e-01	1.489839e-02	108	
1.356172e-01	1.163927e-01	4.805645e-01	3.196238e-01	1.447135e-02	99	
6.993089e-02	6.695092e-02	4.128459e-01	4.389515e-01	1.212368e-02	82	
1.295615e-01	1.208473e-01	5.658586e-01	3.992546e-01	1.232745e-02	84	
4.115836e-01	4.582789e-01	7.207829e-01	8.227534e-01	1.141433e-02	87	
2.217930e-01	2.597690e-01	6.806193e-01	7.756393e-01	9.469958e-03	71	
1.541401e-01	1.039367e-01	3.035445e-01	5.339077e-01	1.102286e-02	72	
1.693664e-01	2.986076e-01	5.450405e-01	8.051504e-01	3.670358e-03	45	
1.443965e-01	1.209494e-01	2.455974e-01	3.347161e-01	4.529893e-03	36	
6.434681e-02	7.088092e-02	7.212598e-01	7.785369e-01	3.385302e-03	36	
5.157502e-01	4.950466e-01	1.576371e-01	9.400132e-02	4.100924e-03	32	
3.092050e-01	2.658567e-01	9.651214e-01	9.393157e-01	4.425628e-03	31	
1.307904e-01	9.058415e-02	5.733018e-01	4.607143e-01	5.610511e-03	35	
2.271680e-01	2.545602e-01	5.973666e-01	6.542872e-01	7.061584e-03	45	
3.623255e-01	3.265362e-01	5.059435e-01	3.931970e-01	7.128660e-03	46	
2.584379e-02	2.140025e-02	3.419091e-01	4.288016e-01	5.252896e-03	49	
3.039865e-01	2.467988e-01	9.180922e-01	9.096731e-01	6.593087e-03	38	
1.351775e-01	1.149338e-01	5.824336e-02	6.231872e-02	6.201318e-03	44	
5.061649e-01	4.063879e-01	1.105308e-01	1.797277e-01	4.482242e-03	40	
1.898962e-01	2.434977e-01	8.259840e-01	8.535797e-01	3.971647e-03	36	
5.252666e-02	7.080747e-02	5.579636e-01	6.369356e-01	2.895529e-03	30	
3.295629e-04	5.078314e-04	9.993353e-01	9.995466e-01	3.196741e-03	29	
1.501711e-01	9.270140e-02	2.325806e-01	2.379499e-01	2.742569e-03	10	
1.791526e-01	1.158787e-01	9.176793e-01	8.577027e-01	3.825337e-03	24	
1.434096e-01	2.023245e-01	5.228113e-01	6.484179e-01	3.849857e-03	35	
1.482369e-01	1.449004e-01	7.277337e-02	4.278987e-02	4.275534e-03	38	
4.223281e-01	3.224126e-01	3.398988e-01	2.399114e-01	4.177269e-03	24	
1.196625e-01	1.131526e-01	4.401473e-01	4.948001e-01	2.786947e-03	24	
1.661397e-03	1.130659e-03	5.690001e-01	4.831735e-01	3.497802e-03	22	
3.521995e-01	3.992222e-01	9.800104e-01	9.812248e-01	3.345715e-03	26	
7.443059e-05	5.646582e-05	1.884465e-01	2.611768e-01	3.099642e-03	33	
3.964559e-01	3.074378e-01	6.107356e-01	5.129274e-01	3.772458e-03	35	
4.558248e-01	4.513186e-01	1.526356e-01	1.902096e-01	5.331784e-03	40	
1.264180e-01	1.302855e-01	2.019916e-01	1.969404e-01	4.300178e-03	30	
1.654467e-01	1.570014e-01	2.354795e-03	6.713147e-04	4.399129e-03	24	
1.828864e-01	1.500775e-01	5.006480e-02	5.747797e-02	3.871628e-03	34	
1.466247e-01	1.533382e-01	8.304080e-01	8.358958e-01	4.523932e-03	33	
1.927472e-01	1.848819e-01	7.790254e-01	7.831022e-01	5.736922e-03	39	
5.987829e-01	4.926928e-01	1.180282e-01	1.807426e-01	6.396991e-03	45	
2.023580e-01	2.408759e-01	5.714309e-01	6.014822e-01	9.264600e-03	63	
4.122126e-02	5.457191e-02	7.390045e-01	7.849891e-01	9.835628e-03	63	
2.396836e-01	2.264618e-01	5.200203e-01	3.620993e-01	9.745304e-03	59	
1.996715e-02	1.867589e-02	1.628300e-01	1.336939e-01	7.755839e-03	62	
8.795140e-03	1.527793e-02	2.402470e-01	1.435675e-01	8.486057e-03	56	
4.147014e-01	3.455869e-01	8.877617e-01	8.627339e-01	7.858183e-03	53	
2.269714e-01	1.940659e-01	1.093714e-01	1.407681e-01	8.344896e-03	55	
4.611833e-01	3.961343e-01	3.409413e-01	4.085934e-01	7.259270e-03	52	
1.062540e-01	9.363739e-02	7.169026e-01	7.679449e-01	8.402945e-03	61	
7.693700e-01	7.139598e-01	6.475782e-01	4.915666e-01	6.120648e-03	45	
1.605883e-01	1.410373e-01	5.513298e-01	4.335372e-01	4.574210e-03	29	
6.506735e-02	7.404045e-02	6.992037e-01	6.762257e-01	5.027245e-03	37	
3.959278e-02	2.063187e-02	7.232523e-01	5.936818e-01	6.715811e-03	44	
1.799175e-01	1.777892e-01	5.249231e-01	5.732153e-01	6.737501e-03	42	
2.574034e-01	2.194175e-01	6.350137e-01	4.860399e-01	6.224725e-03	36	
4.724433e-01	4.895575e-01	4.262298e-01	2.076117e-01	6.651097e-03	41	
1.283585e-01	1.103781e-01	4.627106e-01	3.286829e-01	8.145448e-03	51	
2.562540e-01	2.723831e-01	1.289885e-01	1.952536e-01	7.041004e-03	59	
8.592215e-02	8.916168e-02	6.061427e-01	7.146185e-01	7.155853e-03	62	
1.692532e-01	2.037202e-01	3.768178e-01	2.797593e-01	8.454385e-03	73	
1.510720e-01	1.221081e-01	4.496096e-01	3.986287e-01	1.072412e-02	77	
5.703993e-02	5.357472e-02	5.995907e-01	4.203117e-01	1.392056e-02	87	
8.554441e-01	7.592394e-01	9.343788e-01	8.931510e-01	1.137847e-02	80	
3.161157e-01	3.379830e-01	5.914016e-01	6.225598e-01	9.462459e-03	63	
6.443341e-02	6.674930e-02	5.028629e-01	6.762527e-01	7.887551e-03	74	
1.475521e-01	1.237411e-01	8.849672e-01	8.448543e-01	9.868006e-03	63	
5.118863e-01	4.985055e-01	5.037359e-01	4.203200e-01	6.822222e-03	55	
2.023464e-02	2.521366e-02	9.229759e-01	9.006964e-01	5.571787e-03	42	
1.014161e-01	1.166976e-01	8.069815e-01	8.652482e-01	5.783999e-03	43	
6.834237e-02	6.217386e-02	7.825808e-01	7.296577e-01	7.562483e-03	40	
2.165778e-01	1.909287e-01	7.038127e-01	7.049324e-01	6.501906e-03	49	
4.663791e-01	4.031770e-01	4.167607e-01	3.210868e-01	8.713309e-03	49	
1.032937e-01	1.192883e-01	4.442852e-01	4.016041e-01	6.005264e-03	57	
4.916232e-01	3.953409e-01	6.692677e-01	5.762645e-01	8.149703e-03	53	
7.781502e-02	1.155819e-01	9.184107e-01	9.539240e-01	6.888573e-03	56	
6.197570e-02	5.877482e-02	2.606374e-01	2.284686e-01	6.590203e-03	47	
4.190615e-01	3.192984e-01	7.899641e-01	6.028286e-01	6.152650e-03	48	
3.221154e-01	2.913821e-01	6.372828e-01	5.711974e-01	7.424390e-03	47	
4.406027e-01	4.722679e-01	9.540170e-01	9.561223e-01	6.269327e-03	46	
1.406166e-01	9.411644e-02	9.165093e-01	9.032890e-01	7.272049e-03	44	
2.441648e-01	1.729184e-01	7.670727e-01	6.579553e-01	7.624435e-03	47	
4.222066e-02	3.285348e-02	8.929339e-01	8.901299e-01	7.198992e-03	48	
1.875282e-01	1.646662e-01	4.775673e-01	4.978144e-01	6.289269e-03	45	
4.140791e-01	4.139359e-01	4.789188e-01	4.692154e-01	7.557516e-03	42	
1.381366e-01	1.492698e-01	3.545445e-01	2.924613e-01	6.106370e-03	40	
5.447539e-01	5.323463e-01	3.319707e-01	3.804615e-01	4.831451e-03	44	
7.553499e-02	6.441297e-02	9.956372e-01	9.958845e-01	4.907944e-03	35	
1.902508e-01	1.415654e-01	4.592805e-01	4.031116e-01	7.316363e-03	44	
1.254420e-01	1.304424e-01	9.105735e-01	8.953837e-01	6.960808e-03	56	
3.357685e-01	3.359740e-01	4.968292e-01	5.311751e-01	9.416356e-03	58	
3.645809e-01	3.222042e-01	5.740823e-01	6.394193e-01	7.832673e-03	58	
4.480330e-01	4.719181e-01	9.652415e-01	9.769996e-01	8.222188e-03	62	
7.917961e-01	7.835113e-01	4.385855e-01	6.727614e-01	7.576327e-03	62	
5.744146e-02	6.106755e-02	7.283052e-01	7.924505e-01	1.191443e-02	76	
4.164696e-01	3.931141e-01	6.220034e-01	5.094346e-01	1.419297e-02	88	
9.677759e-02	9.246729e-02	8.599497e-01	9.056823e-01	1.188223e-02	94	
1.421839e-01	1.959572e-01	8.593529e-01	8.927065e-01	9.798124e-03	84	
4.495766e-01	4.006955e-01	1.236092e-01	1.237406e-01	8.877798e-03	71	
5.338317e-01	4.948330e-01	7.718728e-01	7.384943e-01	9.692179e-03	56	
3.971733e-01	2.464344e-01	9.008520e-01	8.771657e-01	1.149095e-02	73	
5.389974e-01	4.373555e-01	5.905961e-01	4.812151e-01	7.623288e-03	61	
1.312741e-01	1.171028e-01	9.355268e-01	9.467603e-01	8.059554e-03	73	
8.446657e-02	1.000626e-01	9.328696e-02	4.060620e-02	9.949654e-03	70	
3.202506e-02	3.233442e-02	8.595851e-01	8.601344e-01	1.070153e-02	69	
2.134328e-02	2.506132e-02	7.808314e-01	7.666714e-01	8.832929e-03	67	
1.071932e-01	7.926101e-02	1.613456e-01	9.615621e-02	8.176895e-03	62	
6.402124e-02	4.853984e-02	9.830610e-01	9.729901e-01	7.672495e-03	62	
1.969295e-01	2.453117e-01	1.165062e-01	5.571193e-02	8.251216e-03	64	
1.446269e-01	1.554956e-01	7.472574e-01	6.371159e-01	9.042154e-03	68	
4.130872e-01	3.464564e-01	7.204037e-01	5.824497e-01	1.165853e-02	71	
3.210053e-01	2.470824e-01	1.261922e-01	1.127052e-01	1.192515e-02	84	
4.260199e-02	6.658181e-02	5.548472e-01	6.839934e-01	1.032903e-02	79	
3.069296e-01	2.370121e-01	4.843559e-01	4.591825e-01	9.765927e-03	66	
7.354464e-01	6.666779e-01	2.136490e-01	1.677841e-01	1.046663e-02	79	
3.309168e-01	3.251471e-01	3.310191e-02	2.892056e-02	1.090124e-02	76	
4.793954e-01	3.908543e-01	1.707348e-01	7.920924e-02	1.090603e-02	66	
8.977648e-02	9.053265e-02	4.739801e-01	6.256098e-01	9.030582e-03	71	
2.997905e-01	2.702683e-01	8.476913e-01	8.340977e-01	9.185239e-03	66	
1.521528e-02	1.330321e-02	2.832159e-01	3.666135e-01	8.015042e-03	66	
4.982916e-01	4.664796e-01	9.088582e-01	9.156016e-01	9.007461e-03	68	
5.455567e-01	4.984847e-01	6.582114e-01	5.501594e-01	1.119734e-02	75	
5.739415e-01	5.817025e-01	9.858840e-01	9.885928e-01	1.231234e-02	79	
7.331147e-01	7.686656e-01	4.772031e-01	3.875607e-01	1.000186e-02	80	
2.894878e-01	3.561903e-01	7.089681e-02	3.859155e-02	1.160482e-02	70	
1.349833e-01	1.344407e-01	5.807048e-01	5.329921e-01	1.021226e-02	74	
3.387266e-01	3.899722e-01	2.831633e-02	1.252567e-02	9.997109e-03	63	
1.789014e-01	2.092944e-01	7.759289e-01	8.513686e-01	8.435036e-03	56	
3.144198e-01	3.133348e-01	4.367068e-02	3.832619e-02	8.118913e-03	59	
1.776081e-01	1.852511e-01	3.026412e-01	3.093055e-01	7.190635e-03	50	
2.260861e-01	2.072388e-01	3.095115e-01	2.970574e-01	6.236391e-03	46	
6.536866e-01	5.518662e-01	7.478946e-01	7.331923e-01	4.401342e-03	39	
9.292857e-02	1.133727e-01	9.451746e-01	9.478178e-01	7.492617e-03	42	
2.556308e-01	2.766986e-01	2.985880e-01	1.702135e-01	5.496453e-03	40	
8.727710e-02	1.034179e-01	7.748851e-01	8.627474e-01	4.882985e-03	40	
2.063479e-01	2.451667e-01	9.156753e-01	9.391885e-01	4.070476e-03	36	
2.052948e-01	8.779816e-02	8.334382e-01	5.165899e-01	2.430452e-03	20	
8.379528e-02	9.360827e-02	4.574297e-01	4.699566e-01	2.567013e-03	16	
6.405719e-01	6.002171e-01	1.247947e-01	1.140701e-01	2.185847e-03	14	
2.361423e-01	1.579169e-01	9.475195e-01	8.994100e-01	1.376508e-03	12	
8.594157e-03	5.712532e-03	6.607707e-02	6.132142e-02	1.232503e-03	9	
3.289552e-01	3.416603e-01	9.634845e-01	9.774019e-01	9.666921e-04	7	
9.221687e-03	5.695788e-03	8.756448e-01	7.868032e-01	8.084193e-04	4	
1.371090e-02	1.530098e-02	7.925300e-01	8.431811e-01	6.454468e-04	8	
6.579534e-02	7.886200e-02	7.953840e-01	8.240948e-01	4.178734e-04	5	
2.973982e-01	3.680054e-01	7.516172e-01	8.402207e-01	5.580915e-04	9	
3.272930e-02	2.054294e-02	5.645458e-01	0.000000e+00	4.103092e-04	0	
4.636280e-01	3.696760e-01	5.064272e-01	3.741400e-01	3.198952e-04	4	
6.713789e-02	6.440639e-02	2.580227e-01	2.750121e-01	4.994526e-04	3	
5.173083e-01	1.181334e-01	9.492877e-01	3.559755e-01	3.148860e-04	1	
3.166922e-01	2.278847e-01	6.055236e-01	4.120429e-01	3.185125e-04	3	
1.198366e-01	9.849493e-02	1.557824e-01	1.670526e-01	4.689761e-04	8	
2.306973e-02	3.152265e-02	1.969402e-01	3.583049e-01	4.660418e-04	3	
6.131136e-01	2.053719e-01	8.751426e-01	2.672963e-01	2.990733e-04	2	
4.080216e-01	4.290665e-01	1.895665e-01	2.757368e-01	2.350067e-04	2	
2.135261e-01	1.724112e-01	4.700439e-01	5.192289e-01	4.507342e-04	5	
4.002989e-01	3.254028e-01	4.385355e-02	8.561500e-02	4.032592e-04	6	
1.786161e-01	1.150877e-01	1.713675e-01	5.669361e-03	3.636018e-04	2	
1.135458e-02	8.786028e-03	7.100013e-01	6.606358e-01	2.884296e-04	1	
5.416131e-01	4.504098e-01	4.952822e-01	3.163514e-01	5.486370e-04	5	
7.381800e-01	8.039924e-01	6.998346e-01	7.631251e-01	8.952182e-04	11	
1.371148e-01	2.010402e-01	3.000053e-01	3.240643e-01	6.179682e-04	10	
5.444451e-01	3.398561e-01	6.948615e-01	2.431534e-01	3.208440e-04	1	
6.774866e-01	6.267603e-01	5.789821e-01	2.998724e-01	2.939884e-04	2	
1.707348e-01	7.729846e-02	9.110803e-01	7.826972e-01	4.594019e-04	4	
4.836061e-02	3.005724e-02	4.734928e-01	3.317489e-01	6.050762e-04	3	
1.321384e-01	2.228099e-01	9.560582e-01	9.837043e-01	1.063099e-03	11	
9.001024e-02	8.766142e-02	3.762706e-02	5.084562e-02	9.951831e-04	4	
4.050577e-02	1.871487e-02	6.847310e-01	4.892338e-01	9.996961e-04	4	
2.847193e-01	2.915924e-01	3.607405e-01	3.870663e-01	9.185723e-04	10	
6.352146e-01	4.909603e-01	2.721183e-01	1.853482e-01	1.366069e-03	9	
3.185335e-01	2.595820e-01	7.307075e-01	7.205552e-01	1.596483e-03	9	
2.744142e-01	2.205892e-01	2.783923e-02	5.296031e-02	1.101126e-03	8	
8.886144e-02	6.370775e-02	6.039483e-01	4.591765e-01	1.240823e-03	12	
4.941458e-01	4.758651e-01	3.516397e-01	5.741282e-01	1.187191e-03	12	
1.774529e-01	1.404495e-01	3.844891e-01	1.276262e-01	1.434956e-03	9	
1.253606e-02	1.598340e-02	6.103039e-01	7.456331e-01	1.242100e-03	10	
4.330583e-01	4.747337e-01	1.694330e-01	2.036634e-01	1.119549e-03	6	
1.304425e-01	1.472975e-01	9.757952e-02	1.322313e-01	1.158864e-03	10	
3.456585e-01	3.325223e-01	2.043801e-02	1.568428e-02	1.524436e-03	12	
2.377011e-01	2.442944e-01	4.083785e-01	4.177549e-01	1.479102e-03	10	
2.153242e-01	8.292784e-02	8.285968e-01	4.465737e-01	1.092938e-03	4	
7.715379e-02	1.103252e-01	6.920581e-01	8.764791e-01	1.206777e-03	14	
5.069807e-02	4.666460e-02	6.266723e-01	5.107791e-01	1.489454e-03	10	
3.525983e-02	3.018226e-02	1.897394e-01	2.320618e-01	1.396128e-03	9	
2.179698e-02	1.659515e-02	7.491186e-01	7.277461e-01	1.619697e-03	12	
2.391601e-01	2.514639e-01	6.717411e-01	6.311928e-01	1.812739e-03	13	
3.493114e-02	3.200080e-02	7.011736e-01	6.152218e-01	2.426007e-03	16	
2.256277e-01	1.996270e-01	5.605533e-02	2.426317e-02	1.585162e-03	7	
1.817732e-01	1.652072e-01	1.557715e-01	1.652944e-01	2.332511e-03	20	
1.124498e-01	1.451776e-01	8.559496e-01	9.356639e-01	1.888795e-03	19	
5.382564e-01	4.470121e-01	5.122092e-01	5.206426e-01	1.867131e-03	17	
6.516811e-02	7.763017e-02	1.373955e-01	1.823852e-01	1.597948e-03	10	
1.592805e-01	1.282520e-01	6.912225e-01	4.130698e-01	1.262778e-03	11	
4.775617e-01	2.892859e-01	8.380430e-01	6.629260e-01	1.391678e-03	8	
2.410695e-01	3.068959e-01	1.462232e-01	1.594889e-01	8.009651e-04	6	
3.514166e-01	9.826352e-02	7.884464e-01	4.255023e-02	8.783223e-04	2	
2.228528e-01	1.223003e-01	8.261803e-01	4.312234e-01	5.833937e-04	1	
4.769197e-01	2.945802e-01	8.328870e-01	3.788013e-01	5.672076e-04	3	
3.839026e-01	2.722023e-01	6.586169e-01	5.496603e-01	7.567124e-04	6	
2.550576e-01	2.607962e-01	1.777852e-01	2.249597e-01	7.586045e-04	6	
2.393660e-01	9.308314e-02	7.430916e-01	2.242000e-01	1.763137e-03	6	
2.443637e-01	1.871210e-01	5.020313e-01	3.647211e-01	2.854481e-03	15	
2.064061e-01	1.859979e-01	7.838476e-01	7.754327e-01	2.504539e-03	15	
2.711213e-02	1.235203e-02	9.821358e-01	9.460630e-01	3.720178e-03	22	
7.569726e-01	6.715029e-01	8.656058e-01	8.576490e-01	3.775584e-03	27	
4.944305e-01	5.148362e-01	1.148004e-01	1.412048e-01	4.222379e-03	32	
4.677711e-01	4.155193e-01	3.198730e-01	3.031256e-01	5.513359e-03	36	
2.480489e-01	2.261062e-01	5.278802e-02	5.858794e-02	5.025440e-03	44	
1.796685e-01	1.838696e-01	5.703918e-01	6.847530e-01	5.105422e-03	43	
3.262526e-01	3.343766e-01	2.607526e-01	2.356136e-01	6.937837e-03	49	
1.461528e-02	2.665202e-02	9.451044e-01	9.709344e-01	5.992491e-03	61	
3.100486e-01	2.277951e-01	8.352534e-02	9.704797e-02	7.706344e-03	74	
1.439175e-01	1.000918e-01	4.869535e-01	4.767042e-01	1.194955e-02	83	
2.459513e-02	2.993309e-02	7.652500e-01	7.735615e-01	1.139037e-02	82	
1.517851e-01	1.305386e-01	3.648162e-01	2.288196e-01	1.197436e-02	86	
1.969528e-01	2.298922e-01	3.397760e-01	1.668279e-01	1.171902e-02	90	
5.923346e-02	6.500024e-02	1.933436e-01	3.521406e-01	1.343444e-02	99	
1.939964e-01	1.910851e-01	5.196688e-01	4.505453e-01	1.268602e-02	93	
1.322420e-01	1.378386e-01	2.395402e-01	2.016310e-01	1.204303e-02	98	
2.153076e-01	2.143155e-01	2.712542e-01	2.882819e-01	1.382561e-02	89	
2.488132e-01	2.266122e-01	1.060810e-01	1.287055e-01	1.201283e-02	86	
2.780387e-02	3.589337e-02	8.395202e-01	9.209885e-01	1.380905e-02	107	
1.532503e-01	2.057698e-01	3.197204e-01	2.022993e-01	1.430793e-02	113	
1.391835e-01	1.268454e-01	1.612374e-01	1.506237e-01	1.519963e-02	113	
1.336701e-01	1.390470e-01	6.415692e-01	5.421556e-01	1.768979e-02	125	
2.942686e-01	3.151412e-01	4.496952e-01	5.256772e-01	1.611507e-02	125	
2.136679e-01	2.248650e-01	5.974482e-01	5.468593e-01	1.600511e-02	122	
1.039850e-01	1.081442e-01	8.785518e-01	8.558688e-01	1.335582e-02	111	
2.451103e-01	2.481408e-01	5.720607e-01	5.382977e-01	1.604633e-02	116	
1.042177e-01	1.170243e-01	4.008103e-01	3.562223e-01	1.616632e-02	119	
3.309049e-01	3.177735e-01	3.835084e-01	3.767783e-01	1.651694e-02	119	
1.696896e-01	1.512324e-01	5.995954e-01	4.215024e-01	1.727993e-02	115	
2.832915e-01	3.157694e-01	5.349597e-01	5.614732e-01	1.797433e-02	112	
3.798164e-01	3.057318e-01	7.536618e-01	6.495683e-01	1.748599e-02	119	
9.006203e-01	8.503849e-01	4.269045e-01	4.580131e-01	1.702089e-02	123	
4.378205e-01	3.773529e-01	7.824980e-01	6.807605e-01	1.821362e-02	130	
2.155303e-01	2.437418e-01	4.670664e-01	5.165878e-01	1.723100e-02	145	
1.318798e-01	1.325811e-01	4.763737e-01	4.913745e-01	2.010006e-02	139	
1.872543e-01	1.850970e-01	2.100178e-01	3.153745e-01	1.619511e-02	144	
1.270424e-01	1.625952e-01	2.924145e-01	2.940210e-01	2.388579e-02	151	
1.035807e-02	8.173482e-03	4.449230e-01	2.390022e-01	2.221390e-02	166	
2.930779e-01	3.321770e-01	6.786935e-01	6.162923e-01	2.525431e-02	167	
4.838262e-01	4.961185e-01	2.495290e-01	2.645266e-01	2.264253e-02	160	
1.756865e-01	1.496843e-01	9.813076e-01	9.821894e-01	1.893223e-02	156	
2.453812e-01	2.780976e-01	5.623354e-01	6.692833e-01	2.014577e-02	139	
1.453060e-01	1.709361e-01	5.577379e-01	6.531120e-01	1.989597e-02	139	
2.566003e-01	2.388331e-01	1.967547e-01	1.234077e-01	1.891696e-02	135	
1.200643e-03	1.152277e-03	5.560928e-01	5.814912e-01	1.702641e-02	138	
2.635679e-01	2.332157e-01	5.913607e-01	5.596313e-01	1.603388e-02	129	
1.434983e-01	1.538858e-01	7.594149e-01	7.798602e-01	2.238077e-02	131	
6.630701e-02	6.127075e-02	4.667114e-01	5.070328e-01	1.837375e-02	145	
5.354419e-01	5.340534e-01	9.332878e-01	9.361835e-01	1.735641e-02	140	
5.329727e-01	5.188265e-01	4.264869e-01	4.303967e-01	1.719819e-02	125	
4.243014e-01	3.797881e-01	1.277225e-01	1.467306e-01	1.667805e-02	117	
2.070665e-01	2.491419e-01	7.366188e-01	7.774485e-01	1.430556e-02	114	
2.633718e-02	3.091270e-02	3.688518e-01	3.018038e-01	1.605602e-02	116	
1.495705e-01	1.238411e-01	5.246634e-01	6.145401e-01	1.669582e-02	117	
1.812623e-01	1.999947e-01	6.705266e-01	7.179096e-01	1.451423e-02	114	
1.298884e-01	1.098501e-01	3.060873e-01	3.371945e-01	1.400089e-02	100	
5.314568e-02	6.799140e-02	3.519450e-01	2.844715e-01	1.539563e-02	106	
1.853573e-01	2.319027e-01	2.393906e-01	2.538524e-01	1.557340e-02	120	
7.980775e-02	6.789430e-02	3.650966e-02	5.030643e-02	1.585465e-02	108	
4.228987e-02	5.186848e-02	5.366504e-01	6.819199e-01	1.388243e-02	92	
2.467428e-01	2.229088e-01	1.825748e-01	2.380539e-01	1.251320e-02	99	
3.590002e-01	4.187428e-01	4.033609e-02	1.864582e-02	1.356233e-02	99	
1.772201e-02	1.555795e-02	7.270619e-01	6.575720e-01	1.440438e-02	97	
