"","age","animal.id","MouseID","Sex","Genotype","assay","experiment.date","Mass","Diet","Injection","start.date","injection.days","diet.time","Mass.Change"
"879",68,22958,"8827","F","fl/fl; +/+","Total Fat Mass",2019-08-06,2.23,"Ketogenic Diet","AAV-GFP",2019-08-06,0,-2,0.35
"880",68,22958,"8827","F","fl/fl; +/+","Lean Mass",2019-08-06,17.01,"Ketogenic Diet","AAV-GFP",2019-08-06,0,-2,-0.0799999999999983
"881",68,22959,"8828","F","fl/fl; +/+","Body Weight",2019-08-06,18.8,"Ketogenic Diet","AAV-GFP",2019-08-06,0,-2,-0.5
"882",68,22959,"8828","F","fl/fl; +/+","Total Fat Mass",2019-08-06,1.68,"Ketogenic Diet","AAV-GFP",2019-08-06,0,-2,-0.18
"883",68,22959,"8828","F","fl/fl; +/+","Lean Mass",2019-08-06,15.54,"Ketogenic Diet","AAV-GFP",2019-08-06,0,-2,0.0599999999999987
"884",68,22960,"8829","F","fl/fl; +/+","Body Weight",2019-08-06,21.1,"Ketogenic Diet","AAV-GFP",2019-08-06,0,-2,-0.699999999999999
"885",68,22960,"8829","F","fl/fl; +/+","Total Fat Mass",2019-08-06,2.07,"Ketogenic Diet","AAV-GFP",2019-08-06,0,-2,0.33
"886",68,22960,"8829","F","fl/fl; +/+","Lean Mass",2019-08-06,17.19,"Ketogenic Diet","AAV-GFP",2019-08-06,0,-2,-0.619999999999997
"887",69,22961,"8830","M","fl/fl; +/+","Body Weight",2019-08-06,25.3,"Ketogenic Diet","AAV-Cre",2019-08-06,0,-2,0.5
"888",69,22961,"8830","M","fl/fl; +/+","Total Fat Mass",2019-08-06,1.91,"Ketogenic Diet","AAV-Cre",2019-08-06,0,-2,0.0799999999999998
"889",69,22961,"8830","M","fl/fl; +/+","Lean Mass",2019-08-06,21.3,"Ketogenic Diet","AAV-Cre",2019-08-06,0,-2,0.84
"890",69,22962,"8831","M","fl/fl; +/+","Body Weight",2019-08-06,25.1,"Ketogenic Diet","AAV-Cre",2019-08-06,0,-2,0
"891",69,22962,"8831","M","fl/fl; +/+","Total Fat Mass",2019-08-06,1.96,"Ketogenic Diet","AAV-Cre",2019-08-06,0,-2,0.29
"892",69,22962,"8831","M","fl/fl; +/+","Total Fat Mass",2019-08-06,1.96,"Ketogenic Diet","AAV-Cre",2019-08-06,0,-2,0.29
"893",69,22962,"8831","M","fl/fl; +/+","Lean Mass",2019-08-06,21.53,"Ketogenic Diet","AAV-Cre",2019-08-06,0,-2,0.490000000000002
"894",69,22963,"8832","F","fl/fl; +/+","Body Weight",2019-08-06,18.1,"Control Diet","AAV-GFP",2019-08-06,0,-2,-0.299999999999997
"895",69,22963,"8832","F","fl/fl; +/+","Total Fat Mass",2019-08-06,3.7,"Control Diet","AAV-GFP",2019-08-06,0,-2,-0.49
"896",69,22963,"8832","F","fl/fl; +/+","Lean Mass",2019-08-06,13.25,"Control Diet","AAV-GFP",2019-08-06,0,-2,0.380000000000001
"897",69,22964,"8833","F","fl/fl; +/+","Body Weight",2019-08-06,20.2,"Control Diet","AAV-GFP",2019-08-06,0,-2,-1.1
"898",69,22964,"8833","F","fl/fl; +/+","Total Fat Mass",2019-08-06,2.2,"Control Diet","AAV-GFP",2019-08-06,0,-2,-0.0299999999999998
"899",69,22964,"8833","F","fl/fl; +/+","Lean Mass",2019-08-06,16.34,"Control Diet","AAV-GFP",2019-08-06,0,-2,-0.449999999999999
"900",69,22965,"8834","F","fl/fl; +/+","Body Weight",2019-08-06,20,"Control Diet","AAV-GFP",2019-08-06,0,-2,-1.2
"901",69,22965,"8834","F","fl/fl; +/+","Total Fat Mass",2019-08-06,2.52,"Control Diet","AAV-GFP",2019-08-06,0,-2,0.1
"902",69,22965,"8834","F","fl/fl; +/+","Lean Mass",2019-08-06,15.83,"Control Diet","AAV-GFP",2019-08-06,0,-2,-0.970000000000001
"903",103,22537,"8556","M","fl/fl; +/+","Body Weight",2019-08-13,24.2,"Control Diet","AAV-Cre",2019-07-09,35,3,-0.300000000000001
"904",103,22537,"8556","M","fl/fl; +/+","Body Weight",2019-08-13,24.2,"Control Diet","AAV-Cre",2019-07-09,35,3,-0.300000000000001
"905",103,22537,"8556","M","fl/fl; +/+","Body Weight",2019-08-13,24.2,"Control Diet","AAV-Cre",2019-07-09,35,3,-0.300000000000001
"906",103,22537,"8556","M","fl/fl; +/+","Total Fat Mass",2019-08-13,3.29,"Control Diet","AAV-Cre",2019-07-09,35,3,0.46
"907",103,22537,"8556","M","fl/fl; +/+","Lean Mass",2019-08-13,19.28,"Control Diet","AAV-Cre",2019-07-09,35,3,-1.15
"908",103,22538,"8557","M","fl/fl; +/+","Body Weight",2019-08-13,24.5,"Control Diet","AAV-Cre",2019-07-09,35,3,0.800000000000001
"909",103,22538,"8557","M","fl/fl; +/+","Total Fat Mass",2019-08-13,2.72,"Control Diet","AAV-Cre",2019-07-09,35,3,0.36
"910",103,22538,"8557","M","fl/fl; +/+","Lean Mass",2019-08-13,19.91,"Control Diet","AAV-Cre",2019-07-09,35,3,0
"911",103,22540,"8559","M","fl/fl; +/+","Body Weight",2019-08-13,26.1,"Control Diet","AAV-Cre",2019-07-09,35,3,1.7
"912",103,22540,"8559","M","fl/fl; +/+","Total Fat Mass",2019-08-13,2.04,"Control Diet","AAV-Cre",2019-07-09,35,3,-0.0299999999999998
"913",103,22540,"8559","M","fl/fl; +/+","Lean Mass",2019-08-13,21.98,"Control Diet","AAV-Cre",2019-07-09,35,3,1.45
"914",103,22541,"8560","F","fl/fl; +/+","Body Weight",2019-08-13,20.8,"Control Diet","AAV-GFP",2019-07-09,35,3,0.400000000000002
"915",103,22541,"8560","F","fl/fl; +/+","Total Fat Mass",2019-08-13,2.71,"Control Diet","AAV-GFP",2019-07-09,35,3,0.15
"916",103,22541,"8560","F","fl/fl; +/+","Lean Mass",2019-08-13,16.55,"Control Diet","AAV-GFP",2019-07-09,35,3,0.0500000000000007
"917",103,22546,"8565","F","fl/fl; +/+","Body Weight",2019-08-13,19.5,"Control Diet","AAV-Cre",2019-07-09,35,3,1.7
"918",103,22546,"8565","F","fl/fl; +/+","Total Fat Mass",2019-08-13,5.16,"Control Diet","AAV-Cre",2019-07-09,35,3,2.52
"919",103,22546,"8565","F","fl/fl; +/+","Lean Mass",2019-08-13,13.05,"Control Diet","AAV-Cre",2019-07-09,35,3,-0.379999999999999
"920",104,22547,"8566","F","fl/fl; +/+","Body Weight",2019-08-13,21,"Control Diet","AAV-Cre",2019-07-09,35,3,1.1
"921",104,22547,"8566","F","fl/fl; +/+","Total Fat Mass",2019-08-13,4.54,"Control Diet","AAV-Cre",2019-07-09,35,3,1.8
"922",104,22547,"8566","F","fl/fl; +/+","Lean Mass",2019-08-13,15.07,"Control Diet","AAV-Cre",2019-07-09,35,3,-0.34
"923",83,22656,"8708","M","fl/fl; +/+","Body Weight",2019-08-13,24.8,"Control Diet","AAV-GFP",2019-07-30,14,0,0
"924",83,22656,"8708","M","fl/fl; +/+","Total Fat Mass",2019-08-13,1.83,"Control Diet","AAV-GFP",2019-07-30,14,0,0
"925",83,22656,"8708","M","fl/fl; +/+","Lean Mass",2019-08-13,21.27,"Control Diet","AAV-GFP",2019-07-30,14,0,0
"926",83,22657,"8710","M","fl/fl; +/+","Body Weight",2019-08-13,23.6,"Control Diet","AAV-GFP",2019-07-30,14,0,0
"927",83,22657,"8710","M","fl/fl; +/+","Total Fat Mass",2019-08-13,1.77,"Control Diet","AAV-GFP",2019-07-30,14,0,0
"928",83,22657,"8710","M","fl/fl; +/+","Lean Mass",2019-08-13,20.11,"Control Diet","AAV-GFP",2019-07-30,14,0,0
"929",83,22658,"8709","M","fl/fl; +/+","Body Weight",2019-08-13,25.3,"Control Diet","AAV-GFP",2019-07-30,14,0,0
"930",83,22658,"8709","M","fl/fl; +/+","Total Fat Mass",2019-08-13,2.25,"Control Diet","AAV-GFP",2019-07-30,14,0,0
"931",83,22658,"8709","M","fl/fl; +/+","Lean Mass",2019-08-13,21.28,"Control Diet","AAV-GFP",2019-07-30,14,0,0
"932",83,22659,"8711","M","fl/fl; +/+","Body Weight",2019-08-13,23.6,"Control Diet","AAV-GFP",2019-07-30,14,0,0
"933",83,22659,"8711","M","fl/fl; +/+","Total Fat Mass",2019-08-13,1.31,"Control Diet","AAV-GFP",2019-07-30,14,0,0
"934",83,22659,"8711","M","fl/fl; +/+","Lean Mass",2019-08-13,20.54,"Control Diet","AAV-GFP",2019-07-30,14,0,0
"935",83,22660,"8712","M","fl/fl; +/+","Body Weight",2019-08-13,22.8,"Control Diet","AAV-GFP",2019-07-30,14,0,0
"936",83,22660,"8712","M","fl/fl; +/+","Total Fat Mass",2019-08-13,1.87,"Control Diet","AAV-GFP",2019-07-30,14,0,0
"937",83,22660,"8712","M","fl/fl; +/+","Lean Mass",2019-08-13,19.46,"Control Diet","AAV-GFP",2019-07-30,14,0,0
"938",83,22661,"8713","F","fl/fl; +/+","Body Weight",2019-08-13,19.3,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"939",83,22661,"8713","F","fl/fl; +/+","Total Fat Mass",2019-08-13,2.36,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"940",83,22661,"8713","F","fl/fl; +/+","Lean Mass",2019-08-13,15.22,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"941",83,22662,"8714","F","fl/fl; +/+","Body Weight",2019-08-13,22.9,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"942",83,22662,"8714","F","fl/fl; +/+","Total Fat Mass",2019-08-13,2.25,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"943",83,22662,"8714","F","fl/fl; +/+","Lean Mass",2019-08-13,18.56,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"944",86,22663,"8715","M","fl/fl; +/+","Body Weight",2019-08-13,25,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"945",86,22663,"8715","M","fl/fl; +/+","Total Fat Mass",2019-08-13,2.28,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"946",86,22663,"8715","M","fl/fl; +/+","Lean Mass",2019-08-13,21.21,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"947",86,22664,"8716","M","fl/fl; +/+","Body Weight",2019-08-13,25.1,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"948",86,22664,"8716","M","fl/fl; +/+","Total Fat Mass",2019-08-13,2.36,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"949",86,22664,"8716","M","fl/fl; +/+","Lean Mass",2019-08-13,20.84,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"950",86,22665,"8717","M","fl/fl; +/+","Body Weight",2019-08-13,24,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"951",86,22665,"8717","M","fl/fl; +/+","Total Fat Mass",2019-08-13,2.23,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"952",86,22665,"8717","M","fl/fl; +/+","Lean Mass",2019-08-13,19.81,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"953",86,22666,"8718","M","fl/fl; +/+","Body Weight",2019-08-13,26.2,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"954",86,22666,"8718","M","fl/fl; +/+","Total Fat Mass",2019-08-13,2.46,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"955",86,22666,"8718","M","fl/fl; +/+","Lean Mass",2019-08-13,22.1,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"956",86,22667,"8719","M","fl/fl; +/+","Body Weight",2019-08-13,25.6,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"957",86,22667,"8719","M","fl/fl; +/+","Total Fat Mass",2019-08-13,2.33,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"958",86,22667,"8719","M","fl/fl; +/+","Lean Mass",2019-08-13,21.13,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"959",86,22668,"8720","F","fl/fl; +/+","Body Weight",2019-08-13,22.5,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"960",86,22668,"8720","F","fl/fl; +/+","Total Fat Mass",2019-08-13,2.52,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"961",86,22668,"8720","F","fl/fl; +/+","Lean Mass",2019-08-13,18.05,"Ketogenic Diet","AAV-Cre",2019-07-30,14,0,0
"962",80,22797,"8785","M","fl/fl; +/+","Body Weight",2019-08-13,23.2,"Control Diet","AAV-Cre",2019-08-06,7,-1,-0.699999999999999
"963",80,22797,"8785","M","fl/fl; +/+","Total Fat Mass",2019-08-13,2.19,"Control Diet","AAV-Cre",2019-08-06,7,-1,0.25
"964",80,22797,"8785","M","fl/fl; +/+","Lean Mass",2019-08-13,19.57,"Control Diet","AAV-Cre",2019-08-06,7,-1,-0.0500000000000007
"965",80,22798,"8786","M","fl/fl; +/+","Body Weight",2019-08-13,25.8,"Control Diet","AAV-Cre",2019-08-06,7,-1,-0.599999999999998
"966",80,22798,"8786","M","fl/fl; +/+","Total Fat Mass",2019-08-13,1.75,"Control Diet","AAV-Cre",2019-08-06,7,-1,-0.38
"967",80,22798,"8786","M","fl/fl; +/+","Lean Mass",2019-08-13,22.04,"Control Diet","AAV-Cre",2019-08-06,7,-1,0.169999999999998
"968",80,22799,"8787","M","fl/fl; +/+","Body Weight",2019-08-13,24.6,"Control Diet","AAV-Cre",2019-08-06,7,-1,1.03333333333333
"969",80,22799,"8787","M","fl/fl; +/+","Total Fat Mass",2019-08-13,2.12,"Control Diet","AAV-Cre",2019-08-06,7,-1,0.02
"970",80,22799,"8787","M","fl/fl; +/+","Lean Mass",2019-08-13,20.54,"Control Diet","AAV-Cre",2019-08-06,7,-1,-0.170000000000002
"971",80,22800,"8788","F","fl/fl; +/+","Body Weight",2019-08-13,22,"Control Diet","AAV-GFP",2019-08-06,7,-1,-0.800000000000001
"972",80,22800,"8788","F","fl/fl; +/+","Total Fat Mass",2019-08-13,1.75,"Control Diet","AAV-GFP",2019-08-06,7,-1,-0.28
"973",80,22800,"8788","F","fl/fl; +/+","Lean Mass",2019-08-13,18.25,"Control Diet","AAV-GFP",2019-08-06,7,-1,-0.219999999999999
"974",80,22801,"8789","F","fl/fl; +/+","Body Weight",2019-08-13,20.6,"Control Diet","AAV-GFP",2019-08-06,7,-1,-0.5
"975",80,22801,"8789","F","fl/fl; +/+","Total Fat Mass",2019-08-13,1.9,"Control Diet","AAV-GFP",2019-08-06,7,-1,-0.03
"976",80,22801,"8789","F","fl/fl; +/+","Lean Mass",2019-08-13,16.47,"Control Diet","AAV-GFP",2019-08-06,7,-1,-0.48
"977",80,22802,"8790","F","fl/fl; +/+","Body Weight",2019-08-13,20.7,"Control Diet","AAV-GFP",2019-08-06,7,-1,-0.699999999999999
"978",80,22802,"8790","F","fl/fl; +/+","Total Fat Mass",2019-08-13,2.06,"Control Diet","AAV-GFP",2019-08-06,7,-1,-0.1
"979",80,22802,"8790","F","fl/fl; +/+","Lean Mass",2019-08-13,17.13,"Control Diet","AAV-GFP",2019-08-06,7,-1,-0.0600000000000023
"980",75,22952,"8821","M","fl/fl; +/+","Body Weight",2019-08-13,25.3,"Ketogenic Diet","AAV-GFP",2019-08-06,7,-1,-0.300000000000001
"981",75,22952,"8821","M","fl/fl; +/+","Total Fat Mass",2019-08-13,1.21,"Ketogenic Diet","AAV-GFP",2019-08-06,7,-1,0.04
"982",75,22952,"8821","M","fl/fl; +/+","Lean Mass",2019-08-13,21.7,"Ketogenic Diet","AAV-GFP",2019-08-06,7,-1,-0.260000000000002
"983",75,22953,"8822","M","fl/fl; +/+","Body Weight",2019-08-13,23.9,"Ketogenic Diet","AAV-GFP",2019-08-06,7,-1,0.899999999999999
"984",75,22953,"8822","M","fl/fl; +/+","Total Fat Mass",2019-08-13,1.65,"Ketogenic Diet","AAV-GFP",2019-08-06,7,-1,0.49
"985",75,22953,"8822","M","fl/fl; +/+","Lean Mass",2019-08-13,19.76,"Ketogenic Diet","AAV-GFP",2019-08-06,7,-1,0.100000000000001
"986",75,22954,"8823","M","fl/fl; +/+","Body Weight",2019-08-13,24,"Ketogenic Diet","AAV-GFP",2019-08-06,7,-1,-0.100000000000001
"987",75,22954,"8823","M","fl/fl; +/+","Total Fat Mass",2019-08-13,1.31,"Ketogenic Diet","AAV-GFP",2019-08-06,7,-1,0.38
"988",75,22954,"8823","M","fl/fl; +/+","Lean Mass",2019-08-13,20.82,"Ketogenic Diet","AAV-GFP",2019-08-06,7,-1,-0.169999999999998
"989",75,22955,"8824","M","fl/fl; +/+","Body Weight",2019-08-13,24.2,"Ketogenic Diet","AAV-GFP",2019-08-06,7,-1,0.399999999999999
"990",75,22955,"8824","M","fl/fl; +/+","Total Fat Mass",2019-08-13,1.53,"Ketogenic Diet","AAV-GFP",2019-08-06,7,-1,0
"991",75,22955,"8824","M","fl/fl; +/+","Lean Mass",2019-08-13,20.42,"Ketogenic Diet","AAV-GFP",2019-08-06,7,-1,-0.0399999999999991
"992",75,22956,"8825","M","fl/fl; +/+","Body Weight",2019-08-13,24.8,"Ketogenic Diet","AAV-Cre",2019-08-06,7,-1,0.400000000000002
"993",75,22956,"8825","M","fl/fl; +/+","Total Fat Mass",2019-08-13,1.25,"Ketogenic Diet","AAV-Cre",2019-08-06,7,-1,0.17
"994",75,22956,"8825","M","fl/fl; +/+","Lean Mass",2019-08-13,21.55,"Ketogenic Diet","AAV-Cre",2019-08-06,7,-1,0.220000000000002
"995",75,22957,"8826","M","fl/fl; +/+","Body Weight",2019-08-13,26.3,"Ketogenic Diet","AAV-Cre",2019-08-06,7,-1,4.2
"996",75,22957,"8826","M","fl/fl; +/+","Total Fat Mass",2019-08-13,1.65,"Ketogenic Diet","AAV-Cre",2019-08-06,7,-1,0.98
"997",75,22957,"8826","M","fl/fl; +/+","Lean Mass",2019-08-13,22.52,"Ketogenic Diet","AAV-Cre",2019-08-06,7,-1,3.12
"998",75,22958,"8827","F","fl/fl; +/+","Body Weight",2019-08-13,20.4,"Ketogenic Diet","AAV-GFP",2019-08-06,7,-1,-0.600000000000001
"999",75,22958,"8827","F","fl/fl; +/+","Total Fat Mass",2019-08-13,2.19,"Ketogenic Diet","AAV-GFP",2019-08-06,7,-1,0.31
"1000",75,22958,"8827","F","fl/fl; +/+","Lean Mass",2019-08-13,16.95,"Ketogenic Diet","AAV-GFP",2019-08-06,7,-1,-0.140000000000001
"1001",75,22959,"8828","F","fl/fl; +/+","Body Weight",2019-08-13,20,"Ketogenic Diet","AAV-GFP",2019-08-06,7,-1,0.699999999999999
"1002",75,22959,"8828","F","fl/fl; +/+","Total Fat Mass",2019-08-13,1.83,"Ketogenic Diet","AAV-GFP",2019-08-06,7,-1,-0.03
"1003",75,22959,"8828","F","fl/fl; +/+","Lean Mass",2019-08-13,16.05,"Ketogenic Diet","AAV-GFP",2019-08-06,7,-1,0.57
"1004",75,22960,"8829","F","fl/fl; +/+","Body Weight",2019-08-13,21.5,"Ketogenic Diet","AAV-GFP",2019-08-06,7,-1,-0.300000000000001
"1005",75,22960,"8829","F","fl/fl; +/+","Total Fat Mass",2019-08-13,1.75,"Ketogenic Diet","AAV-GFP",2019-08-06,7,-1,0.01
"1006",75,22960,"8829","F","fl/fl; +/+","Lean Mass",2019-08-13,17.62,"Ketogenic Diet","AAV-GFP",2019-08-06,7,-1,-0.189999999999998
"1007",76,22961,"8830","M","fl/fl; +/+","Body Weight",2019-08-13,25.4,"Ketogenic Diet","AAV-Cre",2019-08-06,7,-1,0.599999999999998
"1008",76,22961,"8830","M","fl/fl; +/+","Total Fat Mass",2019-08-13,1.85,"Ketogenic Diet","AAV-Cre",2019-08-06,7,-1,0.02
"1009",76,22961,"8830","M","fl/fl; +/+","Lean Mass",2019-08-13,21.5,"Ketogenic Diet","AAV-Cre",2019-08-06,7,-1,1.04
"1010",76,22962,"8831","M","fl/fl; +/+","Body Weight",2019-08-13,25.5,"Ketogenic Diet","AAV-Cre",2019-08-06,7,-1,0.399999999999999
"1011",76,22962,"8831","M","fl/fl; +/+","Total Fat Mass",2019-08-13,1.86,"Ketogenic Diet","AAV-Cre",2019-08-06,7,-1,0.19
"1012",76,22962,"8831","M","fl/fl; +/+","Lean Mass",2019-08-13,21.39,"Ketogenic Diet","AAV-Cre",2019-08-06,7,-1,0.350000000000001
"1013",76,22963,"8832","F","fl/fl; +/+","Body Weight",2019-08-13,18.6,"Control Diet","AAV-GFP",2019-08-06,7,-1,0.200000000000003
"1014",76,22963,"8832","F","fl/fl; +/+","Total Fat Mass",2019-08-13,4.03,"Control Diet","AAV-GFP",2019-08-06,7,-1,-0.16
"1015",76,22963,"8832","F","fl/fl; +/+","Lean Mass",2019-08-13,13.04,"Control Diet","AAV-GFP",2019-08-06,7,-1,0.17
"1016",76,22964,"8833","F","fl/fl; +/+","Body Weight",2019-08-13,20.7,"Control Diet","AAV-GFP",2019-08-06,7,-1,-0.600000000000001
"1017",76,22964,"8833","F","fl/fl; +/+","Total Fat Mass",2019-08-13,2.2,"Control Diet","AAV-GFP",2019-08-06,7,-1,-0.0299999999999998
"1018",76,22964,"8833","F","fl/fl; +/+","Lean Mass",2019-08-13,16.87,"Control Diet","AAV-GFP",2019-08-06,7,-1,0.0800000000000018
"1019",76,22965,"8834","F","fl/fl; +/+","Body Weight",2019-08-13,20.6,"Control Diet","AAV-GFP",2019-08-06,7,-1,-0.599999999999998
"1020",76,22965,"8834","F","fl/fl; +/+","Total Fat Mass",2019-08-13,2.35,"Control Diet","AAV-GFP",2019-08-06,7,-1,-0.0699999999999998
"1021",76,22965,"8834","F","fl/fl; +/+","Lean Mass",2019-08-13,16.62,"Control Diet","AAV-GFP",2019-08-06,7,-1,-0.18
"1022",109,22537,"8556","M","fl/fl; +/+","Body Weight",2019-08-19,24.2,"Control Diet","AAV-Cre",2019-07-09,41,4,-0.300000000000001
"1023",109,22537,"8556","M","fl/fl; +/+","Total Fat Mass",2019-08-19,2.96,"Control Diet","AAV-Cre",2019-07-09,41,4,0.13
"1024",109,22537,"8556","M","fl/fl; +/+","Lean Mass",2019-08-19,19.2,"Control Diet","AAV-Cre",2019-07-09,41,4,-1.23
"1025",109,22538,"8557","M","fl/fl; +/+","Body Weight",2019-08-19,25.4,"Control Diet","AAV-Cre",2019-07-09,41,4,1.7
"1026",109,22538,"8557","M","fl/fl; +/+","Total Fat Mass",2019-08-19,2.82,"Control Diet","AAV-Cre",2019-07-09,41,4,0.46
"1027",109,22538,"8557","M","fl/fl; +/+","Lean Mass",2019-08-19,20.25,"Control Diet","AAV-Cre",2019-07-09,41,4,0.34
"1028",109,22540,"8559","M","fl/fl; +/+","Body Weight",2019-08-19,26.4,"Control Diet","AAV-Cre",2019-07-09,41,4,2
"1029",109,22540,"8559","M","fl/fl; +/+","Total Fat Mass",2019-08-19,2.15,"Control Diet","AAV-Cre",2019-07-09,41,4,0.0800000000000001
"1030",109,22540,"8559","M","fl/fl; +/+","Lean Mass",2019-08-19,21.85,"Control Diet","AAV-Cre",2019-07-09,41,4,1.32
"1031",109,22541,"8560","F","fl/fl; +/+","Body Weight",2019-08-19,21.6,"Control Diet","AAV-GFP",2019-07-09,41,4,1.2
"1032",109,22541,"8560","F","fl/fl; +/+","Total Fat Mass",2019-08-19,2.46,"Control Diet","AAV-GFP",2019-07-09,41,4,-0.1
"1033",109,22541,"8560","F","fl/fl; +/+","Lean Mass",2019-08-19,17.16,"Control Diet","AAV-GFP",2019-07-09,41,4,0.66
"1034",109,22546,"8565","F","fl/fl; +/+","Body Weight",2019-08-19,19.7,"Control Diet","AAV-Cre",2019-07-09,41,4,1.9
"1035",109,22546,"8565","F","fl/fl; +/+","Total Fat Mass",2019-08-19,5.22,"Control Diet","AAV-Cre",2019-07-09,41,4,2.58
"1036",109,22546,"8565","F","fl/fl; +/+","Lean Mass",2019-08-19,12.46,"Control Diet","AAV-Cre",2019-07-09,41,4,-0.969999999999999
"1037",110,22547,"8566","F","fl/fl; +/+","Body Weight",2019-08-19,21.4,"Control Diet","AAV-Cre",2019-07-09,41,4,1.5
"1038",110,22547,"8566","F","fl/fl; +/+","Total Fat Mass",2019-08-19,3.97,"Control Diet","AAV-Cre",2019-07-09,41,4,1.23
"1039",110,22547,"8566","F","fl/fl; +/+","Lean Mass",2019-08-19,15.58,"Control Diet","AAV-Cre",2019-07-09,41,4,0.17
"1040",89,22656,"8708","M","fl/fl; +/+","Body Weight",2019-08-19,24.6,"Control Diet","AAV-GFP",2019-07-30,20,1,-0.199999999999999
"1041",89,22656,"8708","M","fl/fl; +/+","Total Fat Mass",2019-08-19,1.66,"Control Diet","AAV-GFP",2019-07-30,20,1,-0.17
"1042",89,22656,"8708","M","fl/fl; +/+","Lean Mass",2019-08-19,20.75,"Control Diet","AAV-GFP",2019-07-30,20,1,-0.52
"1043",89,22657,"8710","M","fl/fl; +/+","Body Weight",2019-08-19,23.4,"Control Diet","AAV-GFP",2019-07-30,20,1,-0.200000000000003
"1044",89,22657,"8710","M","fl/fl; +/+","Total Fat Mass",2019-08-19,1.82,"Control Diet","AAV-GFP",2019-07-30,20,1,0.05
"1045",89,22657,"8710","M","fl/fl; +/+","Lean Mass",2019-08-19,19.32,"Control Diet","AAV-GFP",2019-07-30,20,1,-0.789999999999999
"1046",89,22658,"8709","M","fl/fl; +/+","Body Weight",2019-08-19,26.1,"Control Diet","AAV-GFP",2019-07-30,20,1,0.800000000000001
"1047",89,22658,"8709","M","fl/fl; +/+","Total Fat Mass",2019-08-19,3.18,"Control Diet","AAV-GFP",2019-07-30,20,1,0.93
"1048",89,22658,"8709","M","fl/fl; +/+","Lean Mass",2019-08-19,20.66,"Control Diet","AAV-GFP",2019-07-30,20,1,-0.620000000000001
"1049",89,22659,"8711","M","fl/fl; +/+","Body Weight",2019-08-19,23.4,"Control Diet","AAV-GFP",2019-07-30,20,1,-0.200000000000003
"1050",89,22659,"8711","M","fl/fl; +/+","Total Fat Mass",2019-08-19,1.51,"Control Diet","AAV-GFP",2019-07-30,20,1,0.2
"1051",89,22659,"8711","M","fl/fl; +/+","Lean Mass",2019-08-19,19.86,"Control Diet","AAV-GFP",2019-07-30,20,1,-0.68
"1052",89,22660,"8712","M","fl/fl; +/+","Body Weight",2019-08-19,22.6,"Control Diet","AAV-GFP",2019-07-30,20,1,-0.199999999999999
"1053",89,22660,"8712","M","fl/fl; +/+","Total Fat Mass",2019-08-19,1.56,"Control Diet","AAV-GFP",2019-07-30,20,1,-0.31
"1054",89,22660,"8712","M","fl/fl; +/+","Lean Mass",2019-08-19,18.77,"Control Diet","AAV-GFP",2019-07-30,20,1,-0.690000000000001
"1055",89,22661,"8713","F","fl/fl; +/+","Body Weight",2019-08-19,20.6,"Ketogenic Diet","AAV-Cre",2019-07-30,20,1,1.3
"1056",89,22661,"8713","F","fl/fl; +/+","Total Fat Mass",2019-08-19,4.07,"Ketogenic Diet","AAV-Cre",2019-07-30,20,1,1.71
"1057",89,22661,"8713","F","fl/fl; +/+","Lean Mass",2019-08-19,14.73,"Ketogenic Diet","AAV-Cre",2019-07-30,20,1,-0.49
"1058",89,22662,"8714","F","fl/fl; +/+","Body Weight",2019-08-19,22.4,"Ketogenic Diet","AAV-Cre",2019-07-30,20,1,-0.5
"1059",89,22662,"8714","F","fl/fl; +/+","Total Fat Mass",2019-08-19,2.69,"Ketogenic Diet","AAV-Cre",2019-07-30,20,1,0.44
"1060",89,22662,"8714","F","fl/fl; +/+","Lean Mass",2019-08-19,17.71,"Ketogenic Diet","AAV-Cre",2019-07-30,20,1,-0.849999999999998
"1061",92,22663,"8715","M","fl/fl; +/+","Body Weight",2019-08-19,26,"Ketogenic Diet","AAV-Cre",2019-07-30,20,1,1
