# File Name: 2024-01-150-Bdh.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 384-Well Block
# Instrument Name: Bridgeslab
# Instrument Serial Number: 272530351
# Heated Cover Serial Number: 
# Block serial number: 
# Run Start Date/Time: 2024-01-15 07:14:21 PM UTC
# Run End Data/Time: 2024-01-15 09:00:56 PM UTC
# Run Duration: 106 minutes 34 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-01-15 11:58:20 PM UTC
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Relative Quantification v1.6.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported By: guest
# Exported On: 2024-01-15 11:58:47 PM UTC
"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4"
"194","I2","FALSE","4098","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.470877311013183","","","23.014346205910286","0.8855851733919651","22.926148884886544","0.1401958839322537","TRUE","0.28401459774596743","TRUE","3","18","80.98847198486328","","",""
"195","I3","FALSE","1746","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4841336605712774","","","25.798311615708748","0.9653614807678241","25.598370631412777","0.21211069515241607","TRUE","0.28401459774596743","TRUE","3","21","80.8762435913086","","",""
"196","I4","FALSE","4093","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4742034248254017","","","28.61222799385895","0.98571041410123","28.354918916234116","0.22301751617712565","TRUE","0.28401459774596743","TRUE","3","22","80.8762435913086","","",""
"197","I5","FALSE","4104","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.486455894307942","","","27.78993242775894","0.9831444332285745","26.713732692382308","1.092141981935082","TRUE","0.28401459774596743","TRUE","3","21","81.0169906616211","","",""
"198","I6","FALSE","4108","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4838465926943838","","","26.252355100652032","0.9894443178132988","26.886766492441907","0.7748081523669874","TRUE","0.28401459774596743","TRUE","3","20","81.0169906616211","","",""
"199","I7","FALSE","1753","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4944924629932268","","","29.055242890381372","0.9886018333408384","29.057153128109007","0.0918673317614586","TRUE","0.28401459774596743","TRUE","3","23","81.0169906616211","","",""
"200","I8","FALSE","4098","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4906344774084515","","","22.7644882820015","0.8917608409022987","22.926148884886544","0.1401958839322537","TRUE","0.28401459774596743","TRUE","3","16","81.0169906616211","","",""
"201","I9","FALSE","1746","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.500706184547202","","","25.620909931106347","0.9754227407178989","25.598370631412777","0.21211069515241607","TRUE","0.28401459774596743","TRUE","3","20","81.004150390625","","",""
"202","I10","FALSE","4093","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4726941610283628","","","28.235255564809833","0.9842236037218343","28.354918916234116","0.22301751617712565","TRUE","0.28401459774596743","TRUE","3","22","81.11646270751953","","",""
"203","I11","FALSE","4104","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5036611424195203","","","27.634220154233127","0.9903549010216643","26.713732692382308","1.092141981935082","TRUE","0.28401459774596743","TRUE","3","22","81.11646270751953","","",""
"204","I12","FALSE","4108","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4978042376363672","","","26.05649164415732","0.9799256446838158","26.886766492441907","0.7748081523669874","TRUE","0.28401459774596743","TRUE","3","21","81.004150390625","","",""
"205","I13","FALSE","1753","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4950263821766137","","","29.14996068237172","0.9855757669553573","29.057153128109007","0.0918673317614586","TRUE","0.28401459774596743","TRUE","3","23","81.08695983886719","","",""
"206","I14","FALSE","4098","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4811982304167817","","","22.999612166747852","0.8847903961183853","22.926148884886544","0.1401958839322537","TRUE","0.28401459774596743","TRUE","3","17","81.08695983886719","","",""
"207","I15","FALSE","1746","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4865817565431243","","","25.375890347423237","0.9712200323457413","25.598370631412777","0.21211069515241607","TRUE","0.28401459774596743","TRUE","3","19","81.08695983886719","","",""
"208","I16","FALSE","4093","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4927318560443534","","","28.217273190033566","0.9858503877456674","28.354918916234116","0.22301751617712565","TRUE","0.28401459774596743","TRUE","3","22","81.08695983886719","","",""
"209","I17","FALSE","4104","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4925839846081914","","","27.704706920592784","0.9826650853893703","26.713732692382308","1.092141981935082","TRUE","0.28401459774596743","TRUE","3","22","81.04519653320312","","",""
"210","I18","FALSE","4108","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4829612739093585","","","26.23984333307191","0.970248808408204","26.886766492441907","0.7748081523669874","TRUE","0.28401459774596743","TRUE","3","21","81.04519653320312","","",""
"211","I19","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","69.067626953125","66.38107299804688","63.806453704833984","87.98546600341797"
"212","I20","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","81.15713500976562","71.64224243164062","84.73921203613281","77.1272964477539"
"213","I21","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","76.31163024902344","62.123443603515625","84.57876586914062","72.28977966308594"
"214","I22","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","75.75303649902344","89.71778869628906","81.0037841796875","68.71480560302734"
"215","I23","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","92.84589385986328","64.02265167236328","80.8920669555664","89.82951354980469"
"216","I24","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","78.99285888671875","65.69841766357422","70.1671371459961","82.45612335205078"
"217","J1","FALSE","4100","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4798834570573678","","","24.85009633642079","0.9484448428178832","24.84821110821797","0.07954867376419271","TRUE","0.28401459774596743","TRUE","3","19","80.76400756835938","","",""
"218","J2","FALSE","1740","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4817619294132613","","","26.07371437551383","0.9579886343223571","26.084578506026133","0.03650119886900618","TRUE","0.28401459774596743","TRUE","3","21","80.98847198486328","","",""
"219","J3","FALSE","4089","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4759114262616686","","","25.392699863582862","0.9747962520000378","25.468199038551536","0.06725366983968037","TRUE","0.28401459774596743","TRUE","3","19","80.8762435913086","","",""
"220","J4","FALSE","4087","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4644468874476333","","","26.800231354607156","0.9915037208512075","26.677772936962963","0.17164128942843954","TRUE","0.28401459774596743","TRUE","3","20","80.8762435913086","","",""
"221","J5","FALSE","4113","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4851790469831831","","","26.221563419317512","0.9883150510368021","26.287544831602066","0.05859501008335644","TRUE","0.28401459774596743","TRUE","3","20","81.0169906616211","","",""
"222","J6","FALSE","4109","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4674786503120278","","","22.629243069652134","0.8654603359543092","22.566080850157658","0.055329788188856706","TRUE","0.28401459774596743","TRUE","3","18","81.12937927246094","","",""
"223","J7","FALSE","4100","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4844048718199307","","","24.92680041182207","0.94739665489943","24.84821110821797","0.07954867376419271","TRUE","0.28401459774596743","TRUE","3","20","81.0169906616211","","",""
"224","J8","FALSE","1740","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4919431526220917","","","26.125278340136944","0.9604210631055761","26.084578506026133","0.03650119886900618","TRUE","0.28401459774596743","TRUE","3","21","81.12937927246094","","",""
"225","J9","FALSE","4089","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4866496703575454","","","25.52169543653953","0.9746775413309502","25.468199038551536","0.06725366983968037","TRUE","0.28401459774596743","TRUE","3","19","81.11646270751953","","",""
"226","J10","FALSE","4087","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5087583866724599","","","26.481585645026094","0.9855619795779722","26.677772936962963","0.17164128942843954","TRUE","0.28401459774596743","TRUE","3","20","81.11646270751953","","",""
"227","J11","FALSE","4113","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.48935187414824","","","26.333505315372584","0.9823221860519376","26.287544831602066","0.05859501008335644","TRUE","0.28401459774596743","TRUE","3","21","81.11646270751953","","",""
"228","J12","FALSE","4109","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4774531696657551","","","22.54282356058907","0.8738363232621221","22.566080850157658","0.055329788188856706","TRUE","0.28401459774596743","TRUE","3","17","81.11646270751953","","",""
"229","J13","FALSE","4100","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.497553807638563","","","24.767736576411046","0.9485924207962253","24.84821110821797","0.07954867376419271","TRUE","0.28401459774596743","TRUE","3","19","81.08695983886719","","",""
"230","J14","FALSE","1740","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4896688669214717","","","26.054742802427633","0.9667853954551497","26.084578506026133","0.03650119886900618","TRUE","0.28401459774596743","TRUE","3","20","81.08695983886719","","",""
"231","J15","FALSE","4089","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4847802510941945","","","25.490201815532217","0.9787215916019608","25.468199038551536","0.06725366983968037","TRUE","0.28401459774596743","TRUE","3","20","81.08695983886719","","",""
"232","J16","FALSE","4087","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4495626969182354","","","26.75150181125563","0.9911551299866513","26.677772936962963","0.17164128942843954","TRUE","0.28401459774596743","TRUE","3","21","81.08695983886719","","",""
"233","J17","FALSE","4113","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4875943826144957","","","26.3075657601161","0.9815473287254212","26.287544831602066","0.05859501008335644","TRUE","0.28401459774596743","TRUE","3","20","81.04519653320312","","",""
"234","J18","FALSE","4109","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.469268130910128","","","22.526175920231765","0.8644180650851129","22.566080850157658","0.055329788188856706","TRUE","0.28401459774596743","TRUE","3","17","81.04519653320312","","",""
"235","J19","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","70.29896545410156","83.95562744140625","76.56759643554688","73.88104248046875"
"236","J20","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","89.44068145751953","79.70191955566406","76.45565795898438","67.83628845214844"
"237","J21","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","69.38511657714844","62.79375076293945","92.5107421875","83.34986877441406"
"238","J22","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","78.32255554199219","67.37419128417969","90.38809967041016","72.40150451660156"
"239","J23","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","88.93576049804688","92.6224594116211","82.67955780029297","77.76396179199219"
"240","J24","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","92.6224594116211","76.87022399902344","89.1592025756836","71.06088256835938"
"241","K1","FALSE","4088","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4940153769127962","","","25.7685714679819","0.9844512001707046","25.72495273299175","0.05585635632641103","TRUE","0.28401459774596743","TRUE","3","20","80.98847198486328","","",""
"242","K2","FALSE","1749","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4972579117725684","","","25.695197708985624","0.9805962797298224","25.55382487668869","0.14576238563498672","TRUE","0.28401459774596743","TRUE","3","20","80.98847198486328","","",""
"243","K3","FALSE","4111","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4813532130474358","","","25.459563708859292","0.945581446573197","25.37735521016104","0.08607353862319651","TRUE","0.28401459774596743","TRUE","3","20","80.98847198486328","","",""
"244","K4","FALSE","4102","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4887622387373185","","","27.137214049527294","0.9776359381337739","27.061545419714125","0.06752896579062928","TRUE","0.28401459774596743","TRUE","3","22","80.98847198486328","","",""
"245","K5","FALSE","1744","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4787583324791131","","","29.429949523033564","0.9879949492398814","29.28316067630288","0.17724949658593947","TRUE","0.28401459774596743","TRUE","3","23","81.0169906616211","","",""
"246","K6","FALSE","4090","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4933816837068516","","","26.856972842022216","0.9796450356358686","26.789622159560878","0.061665095736572764","TRUE","0.28401459774596743","TRUE","3","21","81.12937927246094","","",""
"247","K7","FALSE","4088","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.500001566095436","","","25.661997442116537","0.9800282692005263","25.72495273299175","0.05585635632641103","TRUE","0.28401459774596743","TRUE","3","19","81.0169906616211","","",""
"248","K8","FALSE","1749","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4872577516005152","","","25.404037482150407","0.9772542043302993","25.55382487668869","0.14576238563498672","TRUE","0.28401459774596743","TRUE","3","19","81.0169906616211","","",""
"249","K9","FALSE","4111","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.497200650830936","","","25.287877661283837","0.9530424997084882","25.37735521016104","0.08607353862319651","TRUE","0.28401459774596743","TRUE","3","19","81.004150390625","","",""
"250","K10","FALSE","4102","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5018665390007013","","","27.007406042179042","0.9824126361058142","27.061545419714125","0.06752896579062928","TRUE","0.28401459774596743","TRUE","3","21","81.11646270751953","","",""
"251","K11","FALSE","1744","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.494497799661527","","","29.086246376414294","0.9906870881980953","29.28316067630288","0.17724949658593947","TRUE","0.28401459774596743","TRUE","3","23","81.11646270751953","","",""
"252","K12","FALSE","4090","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.499853656147739","","","26.775959269738372","0.98128851782543","26.789622159560878","0.061665095736572764","TRUE","0.28401459774596743","TRUE","3","20","81.11646270751953","","",""
"253","K13","FALSE","4088","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5043671338910598","","","25.7442892888768","0.9853339207782222","25.72495273299175","0.05585635632641103","TRUE","0.28401459774596743","TRUE","3","19","81.08695983886719","","",""
"254","K14","FALSE","1749","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5081834728046795","","","25.562239438930035","0.973812989927194","25.55382487668869","0.14576238563498672","TRUE","0.28401459774596743","TRUE","3","20","81.08695983886719","","",""
"255","K15","FALSE","4111","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4978120560620065","","","25.38462426033999","0.9508602807403466","25.37735521016104","0.08607353862319651","TRUE","0.28401459774596743","TRUE","3","21","81.1991195678711","","",""
"256","K16","FALSE","4102","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4990933564790179","","","27.040016167436043","0.9810200347374364","27.061545419714125","0.06752896579062928","TRUE","0.28401459774596743","TRUE","3","21","81.08695983886719","","",""
"257","K17","FALSE","1744","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.485927666601989","","","29.33328612946078","0.9903215982500349","29.28316067630288","0.17724949658593947","TRUE","0.28401459774596743","TRUE","3","23","80.5974349975586","","",""
"258","K18","FALSE","4090","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4990270089553126","","","26.735934366922038","0.9703004045070095","26.789622159560878","0.061665095736572764","TRUE","0.28401459774596743","TRUE","3","21","81.15713500976562","","",""
"259","K19","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","81.60488891601562","89.88844299316406","64.70197296142578","68.39598846435547"
"260","K20","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","86.08248901367188","81.38101196289062","78.24669647216797","91.23171997070312"
"261","K21","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","84.9139175415039","81.4506607055664","63.687496185302734","69.27339935302734"
"262","K22","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","72.96009063720703","81.33894348144531","78.09912109375","61.229698181152344"
"263","K23","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","81.4506607055664","63.12890625","90.83497619628906","85.025634765625"
"264","K24","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","87.14827728271484","64.69295501708984","71.39604187011719","83.90845489501953"
"265","L1","FALSE","4096","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4685641152031412","","","21.573503813417425","0.8703403341112759","21.59881877932196","0.028434132838005426","TRUE","0.28401459774596743","TRUE","3","16","80.8762435913086","","",""
"266","L2","FALSE","1743","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4673968645016737","","","23.493125711504383","0.8835070695084781","23.206293167084954","0.4072843110629852","TRUE","0.28401459774596743","TRUE","3","18","80.98847198486328","","",""
"267","L3","FALSE","1751","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4983045067849454","","","26.773464402766436","0.9816099298120796","26.7004469584281","0.08566430157666677","TRUE","0.28401459774596743","TRUE","3","20","80.98847198486328","","",""
"268","L4","FALSE","4095","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4839204336594694","","","26.409837939263802","0.9798800899084232","26.405450658576132","0.07670855925980605","TRUE","0.28401459774596743","TRUE","3","21","80.98847198486328","","",""
"269","L5","FALSE","4116","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4853394474849164","","","23.810267019503307","0.9308306118518845","23.829773490208378","0.016956286053500354","TRUE","0.28401459774596743","TRUE","3","17","80.90460205078125","","",""
"270","L6","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","84.05139923095703","68.09265899658203","87.31057739257812","73.15000915527344"
"271","L7","FALSE","4096","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4677634496586562","","","21.6295832853844","0.866148280362606","21.59881877932196","0.028434132838005426","TRUE","0.28401459774596743","TRUE","3","17","81.0169906616211","","",""
"272","L8","FALSE","1743","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4770746348390416","","","23.38563970040682","0.8820702777247323","23.206293167084954","0.4072843110629852","TRUE","0.28401459774596743","TRUE","3","18","81.0169906616211","","",""
"273","L9","FALSE","1751","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5030701559404065","","","26.72172847922053","0.9788479980337211","26.7004469584281","0.08566430157666677","TRUE","0.28401459774596743","TRUE","3","21","81.11646270751953","","",""
"274","L10","FALSE","4095","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5043392879100785","","","26.479871422164912","0.9764406997388557","26.405450658576132","0.07670855925980605","TRUE","0.28401459774596743","TRUE","3","20","81.11646270751953","","",""
"275","L11","FALSE","4116","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4880547579677408","","","23.840989202010064","0.931632590103354","23.829773490208378","0.016956286053500354","TRUE","0.28401459774596743","TRUE","3","18","81.004150390625","","",""
"276","L12","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","1.6384566757693457","","","31.151392235558156","0.7587551936922526","","","TRUE","0.28401459774596743","TRUE","3","34","82.23963928222656","75.50059509277344","67.52606201171875","87.63087463378906"
"277","L13","FALSE","4096","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4720035539182625","","","21.593369239164062","0.8600178651158249","21.59881877932196","0.028434132838005426","TRUE","0.28401459774596743","TRUE","3","16","81.08695983886719","","",""
"278","L14","FALSE","1743","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4857835784424427","","","22.740114089343656","0.8876806055887035","23.206293167084954","0.4072843110629852","TRUE","0.28401459774596743","TRUE","3","17","81.08695983886719","","",""
"279","L15","FALSE","1751","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5038566748102675","","","26.606147993297327","0.9849877025297114","26.7004469584281","0.08566430157666677","TRUE","0.28401459774596743","TRUE","3","20","81.1991195678711","","",""
"280","L16","FALSE","4095","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4917642489526035","","","26.32664261429968","0.9809314775714758","26.405450658576132","0.07670855925980605","TRUE","0.28401459774596743","TRUE","3","20","81.1991195678711","","",""
"281","L17","FALSE","4116","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4820584562496308","","","23.838064249111753","0.9609687651420966","23.829773490208378","0.016956286053500354","TRUE","0.28401459774596743","TRUE","3","18","80.5974349975586","","",""
"282","L18","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","72.98551940917969","85.41085052490234","69.62732696533203","88.4332275390625"
"283","L19","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","68.28404998779297","65.37361145019531","90.6720199584961","84.29145050048828"
"284","L20","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","88.8809814453125","78.9183349609375","70.9706039428711","67.0527114868164"
"285","L21","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","92.06387329101562","79.55145263671875","69.9437026977539","82.1209716796875"
"286","L22","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","88.4888916015625","91.9521484375","73.40696716308594","86.03109741210938"
"287","L23","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","79.55145263671875","76.98194122314453","62.79375076293945","81.6740951538086"
"288","L24","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","89.71778869628906","83.46157836914062","62.68203353881836","80.78034973144531"
"289","M1","FALSE","1750","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4867999523144937","","","26.083260710977882","0.9815301336732781","26.142123462771433","0.12531754231553252","TRUE","0.28401459774596743","TRUE","3","19","80.8762435913086","","",""
"290","M2","FALSE","4086","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4892395289579348","","","24.757369324088188","0.9213411541662342","24.796582141461556","0.034813266893269176","TRUE","0.28401459774596743","TRUE","3","20","80.98847198486328","","",""
"291","M3","FALSE","4108","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4982320589309763","","","27.552853417651747","0.9855615902374671","26.886766492441907","0.7748081523669874","TRUE","0.28401459774596743","TRUE","3","21","81.1007080078125","","",""
"292","M4","FALSE","4105","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.484801018619262","","","27.202692836636288","0.9888930755207544","27.097748408950324","0.09437478904585508","TRUE","0.28401459774596743","TRUE","3","20","80.98847198486328","","",""
"293","M5","FALSE","4112","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4909986289970247","","","27.014731096155586","0.9832941592655693","26.998842482341388","0.05278657816680916","TRUE","0.28401459774596743","TRUE","3","22","81.0169906616211","","",""
"294","M6","FALSE",,"Oxct1","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.28401459774596743","TRUE","3","39","71.68899536132812","80.79222106933594","63.035308837890625","83.60186004638672"
"295","M7","FALSE","1750","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4928182563126102","","","26.05707397235914","0.9841500047989173","26.142123462771433","0.12531754231553252","TRUE","0.28401459774596743","TRUE","3","20","81.0169906616211","","",""
"296","M8","FALSE","4086","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4910217644576356","","","24.823852085039448","0.9303000139252027","24.796582141461556","0.034813266893269176","TRUE","0.28401459774596743","TRUE","3","20","81.0169906616211","","",""
"297","M9","FALSE","4108","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.5071142130945523","","","27.571743808897253","0.9790522918035965","26.886766492441907","0.7748081523669874","TRUE","0.28401459774596743","TRUE","3","21","81.11646270751953","","",""
"298","M10","FALSE","4105","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.496888491593549","","","27.019847842215825","0.9814863523425007","27.097748408950324","0.09437478904585508","TRUE","0.28401459774596743","TRUE","3","21","81.11646270751953","","",""
"299","M11","FALSE","4112","Oxct1","UNKNOWN","SYBR","NFQ-MGB","AMP","1.4960646257094974","","","26.939936554603868","0.9854628352698722","26.998842482341388","0.05278657816680916","TRUE","0.28401459774596743","TRUE","3","21","81.11646270751953","","",""
