# File Name: 2024-01-15 Slc16a1.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 384-Well Block
# Instrument Name: Bridgeslab
# Instrument Serial Number: 272530351
# Heated Cover Serial Number: 
# Block serial number: 
# Run Start Date/Time: 2024-01-15 05:23:09 PM UTC
# Run End Data/Time: 2024-01-15 07:10:50 PM UTC
# Run Duration: 107 minutes 41 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-01-15 11:58:28 PM UTC
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Relative Quantification v1.6.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported By: guest
# Exported On: 2024-01-15 11:58:38 PM UTC
"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4"
"83","D11","FALSE","4116","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.62554518027698","","","20.724075062019608","0.9454821354028633","20.52267797110525","0.4202423270844924","TRUE","0.7266989469069179","TRUE","3","13","83.92396545410156","","",""
"84","D12","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","1.1825844834509396","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","89.98912048339844","70.10889434814453","63.25751495361328","86.39495849609375"
"85","D13","FALSE","4096","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6163492025603985","","","19.03220185551422","0.9613420005560078","19.023229853402924","0.10357104521117454","TRUE","0.7266989469069179","TRUE","3","13","83.89034271240234","","",""
"86","D14","FALSE","1743","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6185629637664167","","","19.12684613106225","0.94662466935778","19.16939854501995","0.0956986760197307","TRUE","0.7266989469069179","TRUE","3","13","84.00250244140625","","",""
"87","D15","FALSE","1751","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.63812741409123","","","23.106179300541633","0.9829044658324982","23.165890246937252","0.05180198134930686","TRUE","0.7266989469069179","TRUE","3","16","84.11466217041016","","",""
"88","D16","FALSE","4095","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6358221932713255","","","23.275575251326124","0.9759486571995011","23.318078811420538","0.07516245005705673","TRUE","0.7266989469069179","TRUE","3","17","84.11466217041016","","",""
"89","D17","FALSE","4116","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6736107182878321","","","20.039640541538958","0.9453316560293942","20.52267797110525","0.4202423270844924","TRUE","0.7266989469069179","TRUE","3","14","84.6251220703125","","",""
"90","D18","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","72.76014709472656","89.99794006347656","63.693511962890625","69.51406860351562"
"91","D19","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","89.32633972167969","74.21528625488281","69.73793029785156","62.68610763549805"
"92","D20","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","69.73793029785156","90.4456787109375","88.0950698852539","76.90169525146484"
"93","D21","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","86.35626983642578","61.34014892578125","70.16279602050781","77.98033142089844"
"94","D22","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","81.6657485961914","86.57962799072266","63.57373046875","70.38615417480469"
"95","D23","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","86.35626983642578","66.03067016601562","69.38104248046875","73.51316833496094"
"96","D24","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","79.20880126953125","92.16358184814453","73.17813110351562","69.60440063476562"
"97","E1","FALSE","1750","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6312406283638394","","","23.042360587892638","0.9763782040622726","23.124652021847595","0.08137054366312153","TRUE","0.7266989469069179","TRUE","3","16","83.90359497070312","","",""
"98","E2","FALSE","4086","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6216778469247357","","","21.398168542251838","0.9619599321262331","21.364099445648733","0.030915398798853425","TRUE","0.7266989469069179","TRUE","3","14","83.79136657714844","","",""
"99","E3","FALSE","4108","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.632349700253566","","","23.94725411044388","0.9856476025064196","23.224173478001244","0.8051775889869383","TRUE","0.7266989469069179","TRUE","3","17","83.90359497070312","","",""
"100","E4","FALSE","4105","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6260658252813365","","","23.631810422789677","0.9890936890536587","23.328198992789467","0.39849762959800145","TRUE","0.7266989469069179","TRUE","3","17","83.79136657714844","","",""
"101","E5","FALSE","4112","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6290020222944974","","","23.430731090062785","0.9827198466437623","23.157574698425957","0.42515267394027634","TRUE","0.7266989469069179","TRUE","3","17","83.82551574707031","","",""
"102","E6","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","75.73397064208984","72.5872573852539","63.8214111328125","86.63508605957031"
"103","E7","FALSE","1750","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6297380352664301","","","23.205069297227823","0.978057642967714","23.124652021847595","0.08137054366312153","TRUE","0.7266989469069179","TRUE","3","16","83.93790435791016","","",""
"104","E8","FALSE","4086","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6264149269437806","","","21.35629714384467","0.9641037316572835","21.364099445648733","0.030915398798853425","TRUE","0.7266989469069179","TRUE","3","15","83.93790435791016","","",""
"105","E9","FALSE","4108","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6284564172692286","","","23.990118932790537","0.9856787469223734","23.224173478001244","0.8051775889869383","TRUE","0.7266989469069179","TRUE","3","17","83.92396545410156","","",""
"106","E10","FALSE","4105","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6352090688538135","","","23.475835151072168","0.9862989275631542","23.328198992789467","0.39849762959800145","TRUE","0.7266989469069179","TRUE","3","16","83.92396545410156","","",""
"107","E11","FALSE","4112","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6307294087652764","","","23.37425842447196","0.9874152022524244","23.157574698425957","0.42515267394027634","TRUE","0.7266989469069179","TRUE","3","16","83.92396545410156","","",""
"108","E12","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","71.90597534179688","67.18862915039062","76.84795379638672","84.822509765625"
"109","E13","FALSE","1750","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6347365295339384","","","23.126526180422317","0.9786470678115611","23.124652021847595","0.08137054366312153","TRUE","0.7266989469069179","TRUE","3","16","84.00250244140625","","",""
"110","E14","FALSE","4086","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.628457205246122","","","21.33783265084969","0.9560975236000843","21.364099445648733","0.030915398798853425","TRUE","0.7266989469069179","TRUE","3","15","84.11466217041016","","",""
"111","E15","FALSE","4108","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6334690408900814","","","23.853192357606275","0.9834099718467645","23.224173478001244","0.8051775889869383","TRUE","0.7266989469069179","TRUE","3","16","84.11466217041016","","",""
"112","E16","FALSE","4105","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6802873660577313","","","22.876951404506556","0.9900115844716006","23.328198992789467","0.39849762959800145","TRUE","0.7266989469069179","TRUE","3","16","84.67546081542969","","",""
"113","E17","FALSE","4112","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.677509408727997","","","22.66773458074313","0.9834739795006309","23.157574698425957","0.42515267394027634","TRUE","0.7266989469069179","TRUE","3","16","84.737060546875","","",""
"114","E18","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","86.19219970703125","67.72312927246094","88.99053955078125","75.4465560913086"
"115","E19","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","72.9840087890625","64.25318145751953","78.02103424072266","75.4465560913086"
"116","E20","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","61.67870330810547","82.94612121582031","73.31981658935547","91.90081787109375"
"117","E21","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","77.75697326660156","66.36570739746094","87.9197769165039","84.68108367919922"
"118","E22","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","88.92488861083984","71.6146240234375","63.90876770019531","83.4526138305664"
"119","E23","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","72.73141479492188","89.03656768798828","75.1883544921875","83.4526138305664"
"120","E24","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","67.37081909179688","71.83798217773438","82.5591812133789","78.20368957519531"
"121","F1","FALSE","4092","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.627552137065262","","","20.897011058337085","0.9580236308553053","20.956299321583828","0.05159483721007072","TRUE","0.7266989469069179","TRUE","3","15","83.90359497070312","","",""
"122","F2","FALSE","1742","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6325158164623015","","","24.20726326424341","0.9821542036270807","24.173317527321768","0.03377026891000145","TRUE","0.7266989469069179","TRUE","3","16","83.79136657714844","","",""
"123","F3","FALSE","4106","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6331050173632522","","","24.299172654343245","0.9795313732836265","24.33233345890655","0.05025190433848118","TRUE","0.7266989469069179","TRUE","3","16","83.90359497070312","","",""
"124","F4","FALSE","1747","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6256309054220628","","","23.505290490652513","0.978719824075275","23.192500396027896","0.4446901228886502","TRUE","0.7266989469069179","TRUE","3","16","83.67914581298828","","",""
"125","F5","FALSE","4091","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6206435512903146","","","23.924385026666634","0.9870093967939741","23.541282931975285","0.4538664976418539","TRUE","0.7266989469069179","TRUE","3","17","83.713134765625","","",""
"126","F6","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","77.30732727050781","62.585201263427734","68.99101257324219","71.80057525634766"
"127","F7","FALSE","4092","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6213543197407985","","","20.991013325751496","0.9475384813100275","20.956299321583828","0.05159483721007072","TRUE","0.7266989469069179","TRUE","3","14","83.93790435791016","","",""
"128","F8","FALSE","1742","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6323580097863815","","","24.172963812600493","0.983855647565653","24.173317527321768","0.03377026891000145","TRUE","0.7266989469069179","TRUE","3","16","83.93790435791016","","",""
"129","F9","FALSE","4106","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6308367853334163","","","24.39015127951128","0.9845472810240297","24.33233345890655","0.05025190433848118","TRUE","0.7266989469069179","TRUE","3","16","83.92396545410156","","",""
"130","F10","FALSE","1747","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6356856263866981","","","23.38876818050106","0.978975972986501","23.192500396027896","0.4446901228886502","TRUE","0.7266989469069179","TRUE","3","16","84.03628540039062","","",""
"131","F11","FALSE","4091","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6353030161575377","","","23.65944043547038","0.9849091051368638","23.541282931975285","0.4538664976418539","TRUE","0.7266989469069179","TRUE","3","17","84.03628540039062","","",""
"132","F12","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","68.76107788085938","87.9674072265625","79.09430694580078","71.56902313232422"
"133","F13","FALSE","4092","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6259359893676821","","","20.9808735806629","0.9699033053660199","20.956299321583828","0.05159483721007072","TRUE","0.7266989469069179","TRUE","3","14","84.00250244140625","","",""
"134","F14","FALSE","1742","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6388113802910207","","","24.13972550512139","0.9806940785010654","24.173317527321768","0.03377026891000145","TRUE","0.7266989469069179","TRUE","3","17","84.11466217041016","","",""
"135","F15","FALSE","4106","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6327719017513325","","","24.307676442865137","0.9838166727187577","24.33233345890655","0.05025190433848118","TRUE","0.7266989469069179","TRUE","3","18","84.00250244140625","","",""
"136","F16","FALSE","1747","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.686613362072784","","","22.68344251693012","0.9847006231843484","23.192500396027896","0.4446901228886502","TRUE","0.7266989469069179","TRUE","3","15","84.7876205444336","","",""
"137","F17","FALSE","4091","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6880811826678237","","","23.040023333788838","0.9761177213703626","23.541282931975285","0.4538664976418539","TRUE","0.7266989469069179","TRUE","3","16","84.6251220703125","","",""
"138","F18","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","77.12556457519531","83.28192138671875","64.25318145751953","73.20787811279297"
"139","F19","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","77.46136474609375","72.42434692382812","83.50578308105469","68.84246826171875"
"140","F20","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","89.99794006347656","83.84158325195312","68.84246826171875","86.30413055419922"
"141","F21","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","88.03145599365234","73.73652648925781","71.16790771484375","83.1175765991211"
"142","F22","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","71.94966125488281","68.59928894042969","86.91466522216797","82.67086029052734"
"143","F23","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","80.66063690185547","72.73141479492188","77.42193603515625","89.48328399658203"
"144","F24","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","76.64018249511719","80.7723159790039","74.07156372070312","68.37593078613281"
"145","G1","FALSE","1748","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6332097611737213","","","23.777926212744447","0.9835190316770093","23.82432673059382","0.040246087536771044","TRUE","0.7266989469069179","TRUE","3","17","83.90359497070312","","",""
"146","G2","FALSE","4104","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.621376960063706","","","22.776170910634164","0.9655173021901701","22.84627314468244","0.23358562127583568","TRUE","0.7266989469069179","TRUE","3","16","83.90359497070312","","",""
"147","G3","FALSE","4110","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6296903530305442","","","23.01501108443167","0.9768289658966088","23.05568469039497","0.1081266267233467","TRUE","0.7266989469069179","TRUE","3","17","84.01581573486328","","",""
"148","G4","FALSE","4094","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6134744018691598","","","20.290334156848687","0.9452959743855125","20.03741961749548","0.3840683776120441","TRUE","0.7266989469069179","TRUE","3","13","83.79136657714844","","",""
"149","G5","FALSE","1739","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6283449972077328","","","22.43876329195094","0.974447892755756","22.178997270490687","0.40831642206883084","TRUE","0.7266989469069179","TRUE","3","15","83.93790435791016","","",""
"150","G6","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","86.41032409667969","90.90562438964844","81.24072265625","74.72252655029297"
"151","G7","FALSE","1748","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6299614645287628","","","23.845292818624742","0.9860662683142266","23.82432673059382","0.040246087536771044","TRUE","0.7266989469069179","TRUE","3","16","83.93790435791016","","",""
"152","G8","FALSE","4104","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6232706993862236","","","22.88723668379854","0.9733243973859075","22.84627314468244","0.23358562127583568","TRUE","0.7266989469069179","TRUE","3","16","84.05028533935547","","",""
"153","G9","FALSE","4110","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6195953740153723","","","23.17824972206212","0.9787199316576525","23.05568469039497","0.1081266267233467","TRUE","0.7266989469069179","TRUE","3","16","83.8116455078125","","",""
"154","G10","FALSE","4094","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.62122236088551","","","20.226452752616552","0.9518107667623453","20.03741961749548","0.3840683776120441","TRUE","0.7266989469069179","TRUE","3","13","84.03628540039062","","",""
"155","G11","FALSE","1739","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.630772710213848","","","22.38986858636858","0.971077702402411","22.178997270490687","0.40831642206883084","TRUE","0.7266989469069179","TRUE","3","15","84.03628540039062","","",""
"156","G12","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","64.82996368408203","84.71018981933594","77.97113037109375","61.68506622314453"
"157","G13","FALSE","1748","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6369600639465012","","","23.849761160412264","0.9853970645174139","23.82432673059382","0.040246087536771044","TRUE","0.7266989469069179","TRUE","3","17","84.00250244140625","","",""
"158","G14","FALSE","4104","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6285881201334822","","","22.740515586131828","0.9724920754590183","22.84627314468244","0.23358562127583568","TRUE","0.7266989469069179","TRUE","3","15","84.00250244140625","","",""
"159","G15","FALSE","4110","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6339392376107225","","","22.97379326469111","0.984417833600292","23.05568469039497","0.1081266267233467","TRUE","0.7266989469069179","TRUE","3","16","84.11466217041016","","",""
"160","G16","FALSE","4094","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6733850167770699","","","19.595471943021202","0.9278197887553498","20.03741961749548","0.3840683776120441","TRUE","0.7266989469069179","TRUE","3","14","84.7876205444336","","",""
"161","G17","FALSE","1739","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6800189687846023","","","21.708359933152543","0.978787115879085","22.178997270490687","0.40831642206883084","TRUE","0.7266989469069179","TRUE","3","14","84.737060546875","","",""
"162","G18","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","85.07286071777344","68.50666046142578","76.11815643310547","63.80544662475586"
"163","G19","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","64.9247817993164","90.5576171875","68.50666046142578","72.9840087890625"
"164","G20","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","74.32721710205078","85.29672241210938","64.70091247558594","92.01275634765625"
"165","G21","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","82.89421844482422","87.0263442993164","65.02555847167969","89.25992584228516"
"166","G22","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","83.78765106201172","80.7723159790039","77.98033142089844","70.72119140625"
"167","G23","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","90.71175384521484","82.67086029052734","87.5847396850586","68.0408935546875"
"168","G24","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","77.75697326660156","64.69052124023438","74.40660095214844","67.37081909179688"
"169","H1","FALSE","4115","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.632409428942149","","","22.33859913768697","0.9759037420732656","22.426700206584","0.07715638749648132","TRUE","0.7266989469069179","TRUE","3","15","83.90359497070312","","",""
"170","H2","FALSE","4103","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6327632077449463","","","23.24508325972686","0.9769779057142921","23.241588567444396","0.009415229781083771","TRUE","0.7266989469069179","TRUE","3","16","83.90359497070312","","",""
"171","H3","FALSE","1752","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6333140622060227","","","25.211638025575837","0.9836144908342086","25.22887787073061","0.11538629154278658","TRUE","0.7266989469069179","TRUE","3","17","83.90359497070312","","",""
"172","H4","FALSE","4107","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.618538206065136","","","22.142196837300276","0.9722488842401091","21.861440490367553","0.3855639005046214","TRUE","0.7266989469069179","TRUE","3","14","83.79136657714844","","",""
"173","H5","FALSE","4097","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.615791830554528","","","20.2911151429943","0.947888765677714","20.024311225143247","0.40970390848182725","TRUE","0.7266989469069179","TRUE","3","14","83.93790435791016","","",""
"174","H6","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","85.62364196777344","91.91706848144531","82.02739715576172","68.09194946289062"
"175","H7","FALSE","4115","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.629405779790751","","","22.482229389729163","0.9734794597206692","22.426700206584","0.07715638749648132","TRUE","0.7266989469069179","TRUE","3","15","83.93790435791016","","",""
"176","H8","FALSE","4103","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6354281351031261","","","23.24875676370258","0.985023193134995","23.241588567444396","0.009415229781083771","TRUE","0.7266989469069179","TRUE","3","16","84.05028533935547","","",""
"177","H9","FALSE","1752","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6313840683904741","","","25.351914081835567","0.9881718204265573","25.22887787073061","0.11538629154278658","TRUE","0.7266989469069179","TRUE","3","19","83.92396545410156","","",""
"178","H10","FALSE","4107","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6292983139035104","","","22.020297051875353","0.9655542543643959","21.861440490367553","0.3855639005046214","TRUE","0.7266989469069179","TRUE","3","15","84.03628540039062","","",""
"179","H11","FALSE","4097","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6169619523859788","","","20.22924200878016","0.9546149922288849","20.024311225143247","0.40970390848182725","TRUE","0.7266989469069179","TRUE","3","13","84.03628540039062","","",""
"180","H12","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","78.3080825805664","92.68474578857422","66.96399688720703","89.53984832763672"
"181","H13","FALSE","4115","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.630765537612651","","","22.459272092335873","0.968719745433384","22.426700206584","0.07715638749648132","TRUE","0.7266989469069179","TRUE","3","16","84.00250244140625","","",""
"182","H14","FALSE","4103","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6345071573892107","","","23.230925678903745","0.9838717014768329","23.241588567444396","0.009415229781083771","TRUE","0.7266989469069179","TRUE","3","16","84.11466217041016","","",""
"183","H15","FALSE","1752","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6361584232315032","","","25.123081504780416","0.9881353745163567","25.22887787073061","0.11538629154278658","TRUE","0.7266989469069179","TRUE","3","16","84.00250244140625","","",""
"184","H16","FALSE","4107","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.672929021467717","","","21.421827581927026","0.9662578064953427","21.861440490367553","0.3855639005046214","TRUE","0.7266989469069179","TRUE","3","14","84.7876205444336","","",""
"185","H17","FALSE","4097","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6749251980759037","","","19.552576523655276","0.9673562518708245","20.024311225143247","0.40970390848182725","TRUE","0.7266989469069179","TRUE","3","13","84.737060546875","","",""
"186","H18","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","84.28932189941406","75.4465560913086","68.84246826171875","65.59638977050781"
"187","H19","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","65.26058197021484","78.3568344116211","92.90821838378906","85.29672241210938"
"188","H20","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","79.92390441894531","73.20787811279297","84.40126037597656","68.84246826171875"
